gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000188120,DAZ1,chrY,23129355,23199010,-1,2,0,0.705,0,0,0,0,,,,0,0,
ENSG00000205944,DAZ2,chrY,23219447,23291356,1,2,0,0.705,0,0,0,0,,,,0,0,
ENSG00000172352,CDY1B,chrY,24045229,24048019,-1,0,157177,,0,0,0,0,,,,0,0,
ENSG00000183795,BPY2B,chrY,24607560,24639207,1,0,173526,,0,0,0,0,,,,0,0,
ENSG00000187191,DAZ3,chrY,24763069,24813492,-1,2,0,0.705,0,0,0,0,,,,0,0,
ENSG00000205916,DAZ4,chrY,24833843,24907040,1,2,0,0.7,0,0,0,0,,,,0,0,
ENSG00000185894,BPY2C,chrY,25030901,25062548,-1,0,196323,,0,0,0,0,,,,0,0,
ENSG00000172288,CDY1,chrY,25622117,25624902,1,0,157176,,0,0,0,0,,,,0,0,
ENSG00000292366,VAMP7,chrY,57067747,57130289,1,1,0,0.85,0,0,0,0,,,,0,0,
ENSG00000292373,IL9R,chrY,57184216,57199537,1,0,3578,,0,0,0,0,,,,0,0,
ENSG00000292372,WASH6P,chrY,57207346,57212230,1,0,3923,,0,0,0,0,,,,0,0,
