gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000007545,CRAMP1,chr16,1612337,1677908,1,4,0,0.7525,95,4,79,0,0,73,0,2,0,78.52149104477611
ENSG00000261732,,chr16,1632259,1686715,1,3,0,0.7567,85,4,72,0,0,0,0,2,0,78.21041785714284
ENSG00000206053,JPT2,chr16,1678256,1702859,1,1,0,1.03,35,4,31,0,0,49,0,1,0,77.45186153846154
ENSG00000138834,MAPK8IP3,chr16,1706166,1770351,1,6,0,0.8167,124,5,118,0,0,179,0,3,0,76.15929230769231
ENSG00000103024,NME3,chr16,1770317,1771732,-1,1,0,0.89,4,1,3,0,0,55,0,1,0,75.45546666666667
ENSG00000074071,MRPS34,chr16,1771890,1773158,-1,1,0,0.89,5,2,3,0,0,54,0,1,0,75.43715
ENSG00000197774,EME2,chr16,1772810,1781708,1,2,0,0.785,26,3,23,0,0,43,0,2,0,75.38843999999999
ENSG00000162032,SPSB3,chr16,1776710,1793700,-1,4,0,0.7525,51,5,39,0,0,41,0,1,0,75.34580555555554
ENSG00000095906,NUBP2,chr16,1782932,1789189,1,2,0,0.855,20,3,12,0,0,88,0,1,0,75.33628571428571
ENSG00000099769,IGFALS,chr16,1790413,1794971,-1,1,0,0.62,14,2,10,0,0,250,0,0,0,75.33038333333333
ENSG00000063854,HAGH,chr16,1795620,1827157,-1,2,0,0.92,42,2,32,2,0,147,0,1,0,75.53261875
ENSG00000180185,FAHD1,chr16,1826967,1840207,1,1,0,1.01,21,2,18,0,0,52,0,1,0,76.06333571428571
ENSG00000162039,MEIOB,chr16,1833986,1884294,-1,1,0,0.94,42,1,32,1,0,214,0,0,0,77.1999725490196
ENSG00000162040,HS3ST6,chr16,1911475,1918415,-1,2,0,0.875,18,1,16,0,0,22,0,0,0,80.366725
ENSG00000198736,MSRB1,chr16,1938229,1943199,-1,1,0,0.75,11,0,11,0,0,88,0,1,0,81.82053333333333
ENSG00000140986,RPL3L,chr16,1943968,1957606,-1,0,323,,24,1,23,0,0,55,0,1,0,82.32907333333334
ENSG00000140990,NDUFB10,chr16,1959508,1962021,1,1,0,0.84,8,1,7,0,0,194,0,1,0,82.77146666666667
ENSG00000140988,RPS2,chr16,1962050,1965510,-1,1,0,1.02,12,8,4,0,0,117,0,1,0,82.89254000000001
ENSG00000179580,RNF151,chr16,1966823,1968975,1,1,0,0.7,6,2,3,0,0,8,0,0,0,83.0475
ENSG00000183751,TBL3,chr16,1972050,1982929,1,4,0,0.775,28,3,25,0,0,41,0,1,0,83.37848333333334
ENSG00000196408,NOXO1,chr16,1978912,1984636,-1,2,0,0.91,14,4,10,0,0,60,0,1,0,83.52247142857144
ENSG00000127554,GFER,chr16,1984193,1987749,1,1,0,1.08,8,2,6,0,0,306,0,1,0,83.64058
ENSG00000127561,SYNGR3,chr16,1989660,1994275,1,1,0,0.88,12,3,9,0,0,95,0,1,0,83.80210000000001
ENSG00000167962,ZNF598,chr16,1997654,2009821,-1,4,0,0.795,29,2,27,0,0,49,0,2,0,84.07055384615384
ENSG00000183971,NPW,chr16,2009926,2020755,1,2,0,0.93,17,2,13,0,0,22,0,1,0,84.26983333333332
ENSG00000065054,NHERF2,chr16,2025356,2039026,1,3,0,0.7833,32,4,28,0,0,205,0,0,0,84.45956666666669
ENSG00000065057,NTHL1,chr16,2039814,2047866,-1,1,0,0.94,21,1,20,0,0,206,0,1,0,84.5402888888889
ENSG00000103197,TSC2,chr16,2047345,2089491,1,8,0,0.695,81,3,73,0,8,937,1,1,0,84.56534186046513
ENSG00000008710,PKD1,chr16,2088708,2135898,-1,8,0,0.7475,96,4,89,0,0,969,0,0,0,84.3541
ENSG00000167964,RAB26,chr16,2140803,2154165,1,1,0,1.0,34,2,31,0,0,78,0,1,0,84.02738571428573
ENSG00000131653,TRAF7,chr16,2155692,2178129,1,3,0,0.8733,51,2,47,0,1,359,1,1,0,83.8176652173913
ENSG00000167971,CASKIN1,chr16,2177180,2196605,-1,4,0,0.775,41,1,29,1,0,65,0,0,0,83.60481428571428
ENSG00000167965,MLST8,chr16,2204248,2209453,1,1,0,0.96,17,3,14,0,0,104,0,1,0,83.40801666666667
ENSG00000182685,BRICD5,chr16,2209253,2210905,-1,0,3006,,5,1,4,0,0,16,0,0,0,83.37453333333333
ENSG00000184207,PGP,chr16,2211593,2214840,-1,1,0,1.02,9,1,8,0,0,716,0,1,0,83.34174999999999
ENSG00000167967,E4F1,chr16,2223440,2235743,1,3,0,0.79,29,2,26,0,0,55,0,1,0,83.19918571428572
ENSG00000167968,DNASE1L2,chr16,2235816,2238711,1,1,0,0.86,8,3,5,0,0,177,0,0,0,83.131
ENSG00000167969,ECI1,chr16,2239402,2252300,-1,1,0,1.02,27,4,20,1,0,55,0,1,0,83.06358571428572
ENSG00000205937,RNPS1,chr16,2253116,2268397,-1,1,0,0.99,26,6,16,0,0,174,0,1,0,82.93123750000001
ENSG00000167972,ABCA3,chr16,2275878,2340749,-1,5,0,0.7,87,3,62,5,0,248,0,1,0,82.23216515151513
ENSG00000162063,CCNF,chr16,2429394,2458854,1,1,0,0.95,43,3,30,1,0,126,0,1,0,78.36036129032257
ENSG00000162062,TEDC2,chr16,2460086,2464963,1,1,0,0.72,12,3,8,0,0,45,0,0,0,78.03008333333334
ENSG00000162068,NTN3,chr16,2471297,2474145,1,1,0,0.69,9,2,7,0,0,31,0,1,0,77.910325
ENSG00000162065,TBC1D24,chr16,2475051,2509671,1,3,0,0.6867,68,2,65,0,0,199,0,0,0,77.78002777777778
ENSG00000260272,,chr16,2496032,2520218,1,4,0,0.7875,56,5,51,0,0,0,0,3,0,77.73072400000001
ENSG00000185883,ATP6V0C,chr16,2513713,2520218,1,2,0,0.89,19,5,14,0,0,50,0,3,0,77.7242
ENSG00000259784,,chr16,2513965,2527955,1,3,0,0.8,36,5,30,0,0,0,0,4,0,77.72872000000002
ENSG00000162066,AMDHD2,chr16,2520340,2531422,1,2,0,0.74,27,1,25,0,0,25,0,2,0,77.73488333333334
ENSG00000205923,CEMP1,chr16,2530035,2531417,-1,0,308,,4,0,4,0,0,24,0,1,0,77.74485
ENSG00000140992,PDPK1,chr16,2537978,2603190,1,4,0,0.8225,58,3,45,1,0,195,0,2,0,77.98393787878787
ENSG00000167977,KCTD5,chr16,2682521,2709030,1,4,0,0.7725,54,3,43,2,0,63,0,2,0,81.16392592592592
ENSG00000172382,PRSS27,chr16,2712419,2721166,-1,3,0,0.87,23,1,21,0,0,63,0,1,0,81.83449
ENSG00000167978,SRRM2,chr16,2752626,2772538,1,4,0,0.92,49,3,46,0,0,600,0,1,0,82.4190619047619
ENSG00000103363,ELOB,chr16,2771414,2777290,-1,1,0,1.02,17,3,14,0,0,62,0,1,0,82.31927142857141
ENSG00000103355,PRSS33,chr16,2783926,2787948,-1,1,0,0.72,14,4,9,0,0,72,0,0,0,82.07982000000001
ENSG00000215148,PRSS41,chr16,2798470,2805304,1,1,0,0.82,12,1,5,0,0,7,0,0,0,81.60861249999999
ENSG00000007038,PRSS21,chr16,2817180,2826304,1,1,0,0.88,22,1,16,0,0,195,0,0,0,80.80359000000001
ENSG00000162078,ZG16B,chr16,2830162,2839585,1,0,2993,,19,2,17,0,0,76,0,0,0,80.1920181818182
ENSG00000005001,PRSS22,chr16,2852728,2858210,-1,1,0,0.73,14,1,12,0,0,64,0,0,0,79.26440000000001
ENSG00000162076,FLYWCH2,chr16,2883165,2903099,1,2,0,0.765,28,1,20,3,0,65,0,1,0,78.04706190476189
ENSG00000059122,FLYWCH1,chr16,2911599,2951208,1,1,0,0.88,57,1,46,1,0,40,0,2,0,78.0493925
ENSG00000131650,KREMEN2,chr16,2963960,2968380,1,1,0,0.74,13,2,11,0,0,53,0,0,0,79.04364
ENSG00000127564,PKMYT1,chr16,2968024,2980813,-1,2,0,0.765,31,5,26,0,0,114,0,2,0,79.41765714285715
ENSG00000162073,PAQR4,chr16,2969242,2973484,1,1,0,0.74,14,4,10,0,0,61,0,1,0,79.25834
ENSG00000262152,GREP1,chr16,2988256,3002295,1,0,1534,,24,0,23,0,0,31,0,0,0,80.39716
ENSG00000289281,,chr16,3004132,3004859,1,1,0,0.96,3,1,2,0,0,0,0,0,0,80.86015
ENSG00000213937,CLDN9,chr16,3012923,3014505,1,1,0,0.64,5,1,4,0,0,92,0,0,0,81.305
ENSG00000184697,CLDN6,chr16,3014705,3020071,-1,1,0,0.62,11,2,9,0,0,184,0,0,0,81.4609
ENSG00000006327,TNFRSF12A,chr16,3018445,3022385,1,1,0,0.83,11,3,8,0,0,367,0,2,0,81.5696
ENSG00000131652,THOC6,chr16,3022541,3027755,1,1,0,0.93,14,2,12,0,0,70,0,1,0,81.7976
ENSG00000103145,HCFC1R1,chr16,3022625,3024286,-1,1,0,0.93,5,2,3,0,0,67,0,1,0,81.71705
ENSG00000162069,BICDL2,chr16,3027682,3036993,-1,4,0,0.8225,22,4,17,0,0,64,0,0,0,82.0625
ENSG00000008516,MMP25,chr16,3046062,3060729,1,2,0,0.77,33,3,30,0,0,208,0,1,0,82.6615875
ENSG00000008517,IL32,chr16,3064301,3082192,1,0,4697,,37,4,33,0,0,438,0,4,0,82.91705263157894
ENSG00000130182,ZSCAN10,chr16,3088890,3099295,-1,1,0,0.85,25,2,23,0,0,74,0,0,0,82.85963636363637
ENSG00000122386,ZNF205,chr16,3112550,3120527,1,1,0,0.8,16,1,13,0,0,48,0,0,0,82.39756666666666
ENSG00000085644,ZNF213,chr16,3129777,3142804,1,3,0,0.8467,26,5,20,0,0,26,0,2,0,81.73261428571429
ENSG00000168124,OR1F1,chr16,3188204,3224779,1,3,0,0.8667,46,1,32,1,0,8,0,1,0,78.18315263157896
ENSG00000010539,ZNF200,chr16,3222324,3236221,-1,1,0,0.74,12,3,6,0,0,22,0,1,0,76.84914666666667
ENSG00000103313,MEFV,chr16,3240392,3256954,-1,1,0,0.72,11,1,9,0,0,615,0,0,0,75.65785555555556
ENSG00000006194,ZNF263,chr16,3263800,3301401,1,3,0,0.89,38,3,27,1,0,57,0,2,0,73.57576315789474
ENSG00000140993,TIGD7,chr16,3298390,3305729,-1,1,0,0.95,4,1,3,0,0,17,0,1,0,72.39871111111113
ENSG00000162086,ZNF75A,chr16,3305406,3318852,1,1,0,0.95,10,2,3,0,0,20,0,1,0,71.81251999999999
ENSG00000168158,OR2C1,chr16,3355889,3357306,1,0,7658,,1,0,0,0,0,5,0,0,0,69.41435
ENSG00000285329,,chr16,3365099,3479550,1,4,0,0.9275,92,6,71,0,0,0,0,4,0,67.21291293103448
ENSG00000140987,ZSCAN32,chr16,3382081,3401065,-1,1,0,0.9,14,1,8,0,0,18,0,1,0,67.880225
ENSG00000103343,ZNF174,chr16,3401215,3409364,1,1,0,0.9,6,2,3,0,0,54,0,1,0,67.39522222222222
ENSG00000167981,ZNF597,chr16,3432414,3443504,-1,1,0,0.93,8,1,6,0,0,93,0,1,0,66.60704615384616
ENSG00000122390,NAA60,chr16,3443649,3486954,1,2,0,0.755,69,4,65,0,0,38,0,2,0,66.53839090909091
ENSG00000215131,C16orf90,chr16,3493484,3495489,-1,0,877,,4,0,4,0,0,8,0,0,0,66.96963333333333
ENSG00000103351,CLUAP1,chr16,3500976,3540653,1,1,0,0.97,44,3,35,2,0,74,0,4,0,68.1094024390244
ENSG00000167984,NLRC3,chr16,3539033,3577403,-1,2,0,0.665,44,1,36,1,0,145,0,1,0,70.34376666666667
ENSG00000188827,SLX4,chr16,3581181,3611606,-1,2,0,0.855,46,2,38,0,0,112,0,1,0,73.0481125
ENSG00000213918,DNASE1,chr16,3611728,3680143,1,2,0,0.85,108,3,96,1,0,595,0,3,0,75.92100289855073
ENSG00000126602,TRAP1,chr16,3651639,3717591,-1,2,0,0.885,96,3,78,2,0,245,0,2,0,77.3452552238806
ENSG00000005339,CREBBP,chr16,3725054,3880713,-1,3,0,0.8367,204,3,183,0,4,1257,1,5,0,76.85199681528663
ENSG00000162104,ADCY9,chr16,3953387,4116442,-1,5,0,0.78,232,1,203,6,0,253,0,4,0,70.67856646341463
ENSG00000185739,SRL,chr16,4189374,4242083,-1,0,4648,,71,1,66,0,0,115,0,0,0,75.75047407407408
ENSG00000090447,TFAP4,chr16,4257186,4273075,-1,3,0,0.81,30,2,28,0,0,183,0,1,0,77.8166
ENSG00000126603,GLIS2,chr16,4314761,4339597,1,2,0,0.91,67,6,56,2,0,345,0,0,0,79.16310384615386
ENSG00000217930,PAM16,chr16,4331549,4355607,-1,1,0,0.99,44,4,37,2,0,63,0,1,0,79.41484
ENSG00000103426,CORO7-PAM16,chr16,4340251,4420494,-1,3,0,0.9133,174,4,168,0,0,0,0,3,0,80.15832222222222
ENSG00000262246,CORO7,chr16,4354542,4425705,-1,3,0,0.9033,158,3,153,0,0,64,0,3,0,80.3969138888889
ENSG00000168140,VASN,chr16,4371848,4383538,1,1,0,0.91,33,1,32,0,0,103,0,1,0,80.05401538461538
ENSG00000103423,DNAJA3,chr16,4425805,4456775,1,1,0,0.96,31,3,20,2,0,101,0,1,0,81.76042812499999
ENSG00000153406,NMRAL1,chr16,4461684,4495763,-1,2,0,0.85,43,3,39,0,0,53,0,5,0,82.38636285714286
ENSG00000103415,HMOX2,chr16,4474246,4510352,1,2,0,0.85,55,4,49,0,0,245,0,6,0,82.39885675675676
ENSG00000089486,CDIP1,chr16,4510619,4538828,-1,1,0,0.86,51,3,48,0,0,86,0,2,0,81.90522068965518
ENSG00000205832,C16orf96,chr16,4556340,4600758,1,0,8589,,55,3,32,2,0,15,0,0,0,79.96366739130433
ENSG00000153443,UBALD1,chr16,4608883,4615027,-1,2,0,0.76,17,2,14,0,0,14,0,1,0,78.8333142857143
ENSG00000102858,MGRN1,chr16,4616493,4690977,1,8,0,0.8288,143,4,136,1,0,222,0,5,0,78.60305921052631
ENSG00000168101,NUDT16L1,chr16,4693562,4695861,1,1,0,0.98,8,1,7,0,0,56,0,1,0,79.12966666666667
ENSG00000168096,ANKS3,chr16,4696510,4734378,-1,1,0,0.84,42,1,35,2,0,39,0,1,0,79.58751315789472
ENSG00000166246,DNAAF8,chr16,4734344,4749396,1,2,0,0.745,22,1,15,2,0,19,0,1,0,80.0477875
ENSG00000103199,ZNF500,chr16,4748239,4767624,-1,2,0,0.785,25,1,17,0,0,23,0,1,0,80.15720952380951
ENSG00000140623,SEPTIN12,chr16,4777606,4788398,-1,0,8574,,15,1,10,0,0,187,0,0,0,80.02271818181818
ENSG00000267795,SMIM22,chr16,4788397,4796731,1,0,5385,,11,4,7,0,0,32,0,0,0,79.87407
ENSG00000067836,ROGDI,chr16,4796962,4802926,-1,1,0,0.88,17,3,13,0,0,71,0,1,0,79.72657142857142
ENSG00000140632,GLYR1,chr16,4803202,4847343,-1,1,0,1.02,47,2,41,0,0,156,0,2,0,79.08953555555556
ENSG00000118900,UBN1,chr16,4846665,4882401,1,1,0,1.02,42,4,37,0,0,80,0,1,0,78.03412222222222
ENSG00000118898,PPL,chr16,4882507,4960741,-1,4,0,0.7575,131,2,105,3,0,197,0,0,0,76.74502784810127
ENSG00000103184,SEC14L5,chr16,4958295,5019157,1,2,0,0.67,87,2,75,1,0,92,0,0,0,74.21148571428573
ENSG00000103174,NAGPA,chr16,5024756,5034141,-1,1,0,1.01,15,1,14,0,0,67,0,1,0,71.44433000000001
ENSG00000033011,ALG1,chr16,5033702,5087379,1,2,0,1.035,71,5,41,4,0,408,0,2,0,69.0085648148148
ENSG00000153446,C16orf89,chr16,5044122,5066110,-1,0,5638,,24,1,9,4,0,57,0,0,0,69.40952173913043
ENSG00000118894,EEF2KMT,chr16,5084284,5097909,-1,2,0,0.75,21,2,12,2,0,56,0,1,0,66.81244
ENSG00000078328,RBFOX1,chr16,5239802,7713340,1,6,0,0.875,1613,16,906,148,0,362,0,0,0,41.37252635408246
ENSG00000232258,TMEM114,chr16,8537605,8590511,-1,2,0,0.67,71,3,42,1,0,31,0,0,0,60.489424074074066
ENSG00000067365,METTL22,chr16,8621682,8649654,1,1,0,0.91,36,1,30,0,0,59,0,1,0,65.06026896551724
ENSG00000183044,ABAT,chr16,8674596,8784575,1,1,0,0.89,128,6,96,1,0,284,0,1,0,68.04695225225225
ENSG00000184857,TMEM186,chr16,8780384,8797763,-1,1,0,0.85,21,3,15,1,0,12,0,1,0,69.67976842105263
ENSG00000140650,PMM2,chr16,8788823,8862534,1,1,0,0.85,109,6,90,0,0,231,0,1,0,71.0917
ENSG00000153048,CARHSP1,chr16,8852942,8870941,-1,1,0,0.73,49,8,35,0,0,43,0,2,0,72.51073684210525
ENSG00000283516,LITAFD,chr16,8875704,8885353,1,0,6624,,24,0,18,0,0,8,0,0,0,73.21770000000001
ENSG00000187555,USP7,chr16,8892097,8975328,-1,2,0,0.94,133,3,110,3,0,335,0,5,0,75.36057142857143
ENSG00000182831,HAPSTR1,chr16,9091610,9121635,1,1,0,0.96,48,2,43,0,0,50,0,1,0,83.61544838709678
ENSG00000183454,GRIN2A,chr16,9753404,10183337,-1,1,0,0.79,352,6,259,13,3,641,1,0,0,50.95868032407407
ENSG00000166669,ATF7IP2,chr16,10326434,10483640,1,1,0,0.91,122,1,79,3,0,46,0,2,0,71.05586226415095
ENSG00000213853,EMP2,chr16,10528422,10580689,-1,1,0,0.81,67,3,54,1,0,148,0,0,0,73.2699
ENSG00000153060,TEKT5,chr16,10627501,10694930,-1,1,0,0.71,83,0,46,8,0,36,0,0,0,65.55235735294117
ENSG00000103274,NUBP1,chr16,10743786,10769353,1,1,0,0.92,31,2,29,0,0,140,0,1,0,62.30031923076923
ENSG00000166676,TVP23A,chr16,10760919,10818794,-1,1,0,0.72,62,1,52,0,0,20,0,0,0,62.49522881355933
ENSG00000179583,CIITA,chr16,10866222,10943021,1,4,0,0.8,133,5,122,0,1,584,1,3,0,64.55941794871795
ENSG00000182108,DEXI,chr16,10928891,10942468,-1,1,0,0.89,31,3,27,0,0,44,0,1,0,65.27941428571428
ENSG00000038532,CLEC16A,chr16,10944539,11182186,1,3,0,0.92,399,2,380,2,0,139,0,4,0,71.31277226890757
ENSG00000185338,SOCS1,chr16,11249101,11256556,-1,2,0,0.865,20,3,17,0,9,1029,1,2,0,82.64789999999999
ENSG00000175643,RMI2,chr16,11249619,11381662,1,4,0,0.8725,244,6,189,6,0,184,0,6,0,81.41626691729323
ENSG00000178279,TNP2,chr16,11267748,11269533,-1,0,6549,,3,0,0,0,0,209,0,0,0,82.67790000000001
ENSG00000178257,PRM3,chr16,11273199,11273629,-1,0,2453,,2,0,2,0,0,101,0,0,0,82.649
ENSG00000122304,PRM2,chr16,11275639,11276480,-1,1,0,0.79,2,0,0,1,0,255,0,0,0,82.6264
ENSG00000175646,PRM1,chr16,11280841,11281330,-1,0,4477,,2,0,1,0,0,300,0,0,0,82.5675
ENSG00000188897,,chr16,11359845,11527247,-1,1,0,0.89,234,1,148,19,0,28,0,0,0,76.0583630952381
