gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000205899,BHLHA9,chr17,1270444,1271815,1,1,0,0.88,4,1,1,0,0.0,110.0,0.0,0,0,78.38946666666666
ENSG00000184811,TRARG1,chr17,1279662,1300978,1,0,8223,,30,1,24,1,0.0,117.0,0.0,1,0,78.61930454545455
ENSG00000108953,YWHAE,chr17,1344275,1400255,-1,1,0,0.88,87,2,78,0,0.0,414.0,0.0,4,0,80.95295789473685
ENSG00000167193,CRK,chr17,1420689,1463162,-1,1,0,0.86,50,2,47,0,0.0,1040.0,0.0,1,0,83.2419
ENSG00000197879,MYO1C,chr17,1464186,1492698,-1,4,0,0.93,64,6,54,0,0.0,188.0,0.0,4,0,83.04342333333334
ENSG00000132376,INPP5K,chr17,1494575,1516742,-1,2,0,0.77,42,2,38,0,0.0,172.0,0.0,1,0,82.03444347826087
ENSG00000174238,PITPNA,chr17,1517718,1562792,-1,1,0,1.0,58,1,52,2,0.0,217.0,0.0,1,0,80.2489043478261
ENSG00000167703,SLC43A2,chr17,1569268,1630103,-1,5,0,0.766,118,4,112,0,0.0,68.0,0.0,1,0,78.63814999999997
ENSG00000074660,SCARF1,chr17,1633851,1645753,-1,2,0,0.78,24,1,22,0,0.0,211.0,0.0,0,0,79.52523076923077
ENSG00000167705,RILP,chr17,1646143,1650077,-1,1,0,0.83,11,0,11,0,0.0,60.0,0.0,2,0,79.90592
ENSG00000174231,PRPF8,chr17,1650624,1684876,-1,1,0,0.85,41,1,32,1,0.0,272.0,0.0,2,0,80.95268571428574
ENSG00000185561,TLCD2,chr17,1702816,1710377,-1,1,0,0.76,11,1,9,0,0.0,29.0,0.0,1,0,82.5821625
ENSG00000167716,WDR81,chr17,1716523,1738599,1,3,0,0.7733,50,5,44,0,0.0,278.0,0.0,4,0,82.72416521739129
ENSG00000167711,SERPINF2,chr17,1742069,1755271,1,1,0,0.73,24,2,21,0,0.0,359.0,0.0,0,0,82.24619285714286
ENSG00000132386,SERPINF1,chr17,1761979,1777627,1,0,7596,,27,1,26,0,0.0,614.0,0.0,1,0,81.05973529411764
ENSG00000186532,SMYD4,chr17,1779485,1830634,-1,1,0,1.06,56,1,53,0,0.0,62.0,0.0,2,0,78.06996415094339
ENSG00000132383,RPA1,chr17,1829702,1900082,1,2,0,0.965,74,1,63,1,0.0,377.0,0.0,3,0,72.82931267605633
ENSG00000185924,RTN4RL1,chr17,1934677,2025334,-1,3,0,0.7767,150,4,133,2,0.0,78.0,0.0,0,0,68.46152197802199
ENSG00000108963,DPH1,chr17,2030137,2043898,1,2,0,0.865,29,4,24,0,0.0,171.0,0.0,2,0,67.91408
ENSG00000262664,OVCA2,chr17,2042022,2043425,1,1,0,0.93,4,1,3,0,0.0,15.0,0.0,1,0,67.91460000000001
ENSG00000177374,HIC1,chr17,2054154,2063241,1,1,0,0.78,27,2,25,0,0.0,375.0,0.0,3,0,67.98150000000001
ENSG00000070366,SMG6,chr17,2059839,2303785,-1,1,0,1.0,334,10,304,2,0.0,171.0,0.0,7,0,71.1516791836735
ENSG00000167720,SRR,chr17,2303383,2325260,1,1,0,1.0,23,2,19,0,0.0,162.0,0.0,2,0,76.0428304347826
ENSG00000167721,TSR1,chr17,2322392,2336657,-1,1,0,0.96,10,1,8,0,0.0,40.0,0.0,1,0,76.47613125
ENSG00000141258,SGSM2,chr17,2337492,2381058,1,3,0,0.83,73,6,66,0,0.0,64.0,0.0,2,0,76.70567555555557
ENSG00000070444,MNT,chr17,2384073,2401142,-1,2,0,0.93,47,3,44,0,0.0,91.0,0.0,4,0,76.20547222222223
ENSG00000127804,METTL16,chr17,2405562,2511891,-1,1,0,1.02,116,2,102,3,0.0,173.0,0.0,2,0,73.49158971962618
ENSG00000007168,PAFAH1B1,chr17,2593183,2685616,1,1,0,1.07,85,5,67,2,0.0,497.0,0.0,1,0,70.74708829787234
ENSG00000132361,CLUH,chr17,2689386,2712663,-1,6,0,0.74,63,5,55,1,0.0,71.0,0.0,2,0,67.73720399999999
ENSG00000277200,CCDC92B,chr17,2720801,2749652,-1,2,0,0.98,26,2,16,3,0.0,12.0,0.0,0,0,65.11198999999999
ENSG00000132359,RAP1GAP2,chr17,2755705,3037741,1,3,0,0.98,401,4,365,6,0.0,70.0,0.0,6,0,55.90471625441696
ENSG00000262628,OR1D5,chr17,3062669,3063607,-1,0,13590,,1,0,0,0,0.0,9.0,0.0,0,0,49.9522
ENSG00000184166,OR1D2,chr17,3088484,3104422,-1,0,39405,,2,0,2,0,0.0,8.0,0.0,0,0,49.821082352941175
ENSG00000183024,OR1G1,chr17,3126610,3127551,-1,0,77531,,0,0,0,0,0.0,8.0,0.0,0,0,50.424949999999995
ENSG00000262085,OR1P1,chr17,3153889,3154882,-1,0,104810,,0,0,0,0,0.0,0.0,0.0,0,0,51.48385
ENSG00000172150,OR1A2,chr17,3197519,3198448,1,0,148440,,0,0,0,0,0.0,2.0,0.0,0,0,53.9171
ENSG00000172146,OR1A1,chr17,3207539,3218896,1,0,158460,,3,0,0,0,0.0,8.0,0.0,0,0,54.884025
ENSG00000221882,OR3A2,chr17,3276177,3386328,-1,1,0,1.0,23,1,4,2,0.0,6.0,0.0,0,0,61.585081081081086
ENSG00000180090,OR3A1,chr17,3291017,3298360,-1,0,87708,,1,0,0,0,0.0,6.0,0.0,0,0,59.631325
ENSG00000180042,OR1R1P,chr17,3385930,3386874,1,1,0,1.0,3,1,2,0,0.0,1.0,0.0,0,0,64.67564999999999
ENSG00000180016,OR1E1,chr17,3397104,3398410,-1,0,10326,,1,0,0,1,0.0,46.0,0.0,0,0,65.3471
ENSG00000159961,OR3A3,chr17,3411370,3424070,1,0,24592,,4,0,0,2,0.0,5.0,0.0,0,0,66.60495714285715
ENSG00000127780,OR1E2,chr17,3432870,3433841,-1,0,37871,,1,0,0,1,0.0,71.0,0.0,0,0,67.63319999999999
ENSG00000141255,SPATA22,chr17,3440019,3513852,-1,1,0,1.21,53,4,39,1,0.0,251.0,0.0,0,0,70.38657466666666
ENSG00000108381,ASPA,chr17,3472374,3503405,1,0,431,,25,2,23,0,0.0,909.0,0.0,0,0,71.0546875
ENSG00000167723,TRPV3,chr17,3510502,3557812,-1,2,0,1.025,60,2,48,2,0.0,359.0,0.0,0,0,73.69470625
ENSG00000196689,TRPV1,chr17,3565444,3609411,-1,1,0,0.61,46,2,32,3,0.0,858.0,0.0,0,0,76.13803111111112
ENSG00000262304,,chr17,3585149,3636249,-1,2,0,0.755,55,3,42,1,0.0,0.0,0.0,1,0,77.04612115384614
ENSG00000197417,SHPK,chr17,3608240,3636250,-1,2,0,0.755,27,1,21,0,0.0,110.0,0.0,1,0,77.46806206896551
ENSG00000040531,CTNS,chr17,3636459,3663103,1,1,0,0.79,40,4,34,0,0.0,131.0,0.0,1,0,78.32158571428572
ENSG00000213977,TAX1BP3,chr17,3662895,3668679,-1,1,0,0.88,16,2,14,0,0.0,73.0,0.0,1,0,78.76499999999999
ENSG00000257950,P2RX5-TAX1BP3,chr17,3663063,3696194,-1,2,0,0.92,66,6,58,0,0.0,341.0,0.0,3,0,79.0761617647059
ENSG00000127774,EMC6,chr17,3668812,3669668,1,1,0,0.88,4,2,2,0,0.0,93.0,0.0,1,0,78.85155
ENSG00000083454,P2RX5,chr17,3672199,3696398,-1,1,0,0.96,46,3,42,0,0.0,428.0,0.0,1,0,79.17932
ENSG00000083457,ITGAE,chr17,3714628,3801193,-1,2,0,0.885,125,2,109,1,0.0,559.0,0.0,5,0,80.21955632183908
ENSG00000177602,HASPIN,chr17,3723903,3726699,1,1,0,0.97,6,1,5,0,0.0,73.0,0.0,1,0,79.91239999999999
ENSG00000074356,NCBP3,chr17,3802158,3846246,-1,1,0,0.87,53,1,47,0,0.0,22.0,0.0,1,0,80.45935555555555
ENSG00000004660,CAMKK1,chr17,3860315,3894891,-1,4,0,0.835,62,2,54,3,0.0,68.0,0.0,4,0,80.11537500000001
ENSG00000108405,P2RX1,chr17,3896592,3916500,-1,0,3191,,33,1,30,0,0.0,505.0,0.0,2,0,79.74679047619048
ENSG00000074370,ATP2A3,chr17,3923866,3964491,-1,5,0,0.852,70,1,64,0,0.0,170.0,0.0,3,0,79.1527975609756
ENSG00000074755,ZZEF1,chr17,4004445,4143628,-1,2,0,0.91,144,3,120,3,0.0,65.0,0.0,3,0,77.92741418439716
ENSG00000167740,CYB5D2,chr17,4143168,4187310,1,2,0,0.99,62,4,57,0,0.0,57.0,0.0,3,0,77.07930222222221
ENSG00000185722,ANKFY1,chr17,4163821,4263995,-1,1,0,1.04,114,2,108,2,0.0,352.0,0.0,3,0,75.32020495049504
ENSG00000132388,UBE2G1,chr17,4269259,4366675,-1,1,0,0.9,98,2,93,0,0.0,157.0,0.0,1,0,72.41474848484849
ENSG00000182557,SPNS3,chr17,4433940,4488208,1,0,10456,,69,2,61,1,0.0,50.0,0.0,2,0,72.28743454545453
ENSG00000183018,SPNS2,chr17,4498850,4539036,1,2,0,0.8,81,2,78,0,0.0,359.0,0.0,0,0,73.29216341463416
ENSG00000132382,MYBBP1A,chr17,4538897,4555400,-1,1,0,0.88,41,1,37,0,0.0,176.0,0.0,1,0,74.15716470588235
ENSG00000167741,GGT6,chr17,4556927,4560818,-1,0,1238,,11,2,9,0,0.0,47.0,0.0,0,0,74.58918
ENSG00000188176,SMTNL2,chr17,4583999,4608319,1,4,0,0.7975,56,2,53,0,0.0,40.0,0.0,0,0,76.01604400000001
ENSG00000161905,ALOX15,chr17,4630919,4642294,-1,1,0,0.72,18,2,15,0,0.0,566.0,0.0,0,0,77.51799166666667
ENSG00000141456,PELP1,chr17,4669774,4704337,-1,1,0,0.85,35,1,32,0,0.0,123.0,0.0,2,0,78.7223457142857
ENSG00000141480,ARRB2,chr17,4710393,4721500,1,2,0,0.765,24,2,22,0,0.0,397.0,0.0,2,0,78.9431076923077
ENSG00000161920,MED11,chr17,4731428,4733608,1,1,0,0.81,6,1,4,0,0.0,38.0,0.0,1,0,78.8968
ENSG00000161921,CXCL16,chr17,4733533,4739934,-1,1,0,0.87,11,2,8,0,0.0,480.0,0.0,1,0,78.86544285714287
ENSG00000141497,ZMYND15,chr17,4739108,4746119,1,2,0,0.945,16,2,11,0,0.0,37.0,0.0,1,0,78.818775
ENSG00000142484,TM4SF5,chr17,4771849,4783213,1,1,0,0.75,10,1,6,0,0.0,82.0,0.0,0,0,78.39079166666667
ENSG00000182853,VMO1,chr17,4785285,4786433,-1,1,0,0.79,3,1,2,0,0.0,33.0,0.0,0,0,78.2875
ENSG00000182327,GLTPD2,chr17,4788964,4790589,1,1,0,0.84,8,1,7,0,0.0,26.0,0.0,1,0,78.23316666666666
ENSG00000142507,PSMB6,chr17,4796144,4798503,1,1,0,0.87,5,1,3,0,0.0,495.0,0.0,1,0,78.1508
ENSG00000262165,C17orf114,chr17,4801159,4807013,-1,1,0,1.09,6,1,2,0,0.0,2.0,0.0,0,0,78.08975714285714
ENSG00000129219,PLD2,chr17,4807117,4823434,1,1,0,1.09,21,1,16,0,0.0,173.0,0.0,1,0,78.01371764705881
ENSG00000141503,MINK1,chr17,4833147,4898065,1,1,0,0.96,115,3,102,2,0.0,203.0,0.0,1,0,77.97095151515153
ENSG00000108556,CHRNE,chr17,4897771,4934438,-1,1,0,0.69,49,4,34,4,0.0,151.0,0.0,2,0,77.59931891891891
ENSG00000205710,C17orf107,chr17,4899418,4902934,1,1,0,0.69,11,1,10,0,0.0,30.0,0.0,1,0,77.8779
ENSG00000185245,GP1BA,chr17,4932277,4935023,1,0,4540,,6,2,3,0,0.0,454.0,0.0,0,0,77.149975
ENSG00000108528,SLC25A11,chr17,4934570,4940156,-1,1,0,1.08,14,2,12,0,0.0,60.0,0.0,1,0,77.00058333333332
ENSG00000108523,RNF167,chr17,4939997,4945222,1,1,0,1.08,13,3,10,0,0.0,40.0,0.0,2,0,76.79536666666667
ENSG00000108518,PFN1,chr17,4945652,4950517,-1,1,0,0.87,15,3,12,0,0.0,263.0,0.0,3,0,76.52111666666666
ENSG00000108515,ENO3,chr17,4948046,4957132,1,1,0,0.87,23,3,18,0,0.0,124.0,0.0,2,0,76.31969000000001
ENSG00000091640,SPAG7,chr17,4959226,4967825,-1,1,0,0.74,11,2,9,0,0.0,132.0,0.0,1,0,75.70882000000002
ENSG00000108509,CAMTA2,chr17,4967992,4987684,-1,2,0,0.775,27,7,19,0,0.0,50.0,0.0,2,0,74.7791142857143
ENSG00000196388,INCA1,chr17,4988130,4999117,-1,1,0,0.86,15,4,9,1,0.0,65.0,0.0,4,0,73.70029166666667
ENSG00000129250,KIF1C,chr17,4997722,5028401,1,1,0,0.86,38,3,28,3,0.0,107.0,0.0,3,0,72.336690625
ENSG00000132517,SLC52A1,chr17,5032600,5052009,-1,0,26053,,24,1,23,0,0.0,513.0,0.0,2,0,70.39946
ENSG00000180787,ZFP3,chr17,5078467,5096376,1,1,0,1.05,7,1,4,0,0.0,25.0,0.0,1,0,68.68957894736843
ENSG00000167840,ZNF232,chr17,5105269,5123162,-1,3,0,0.8433,20,4,16,0,0.0,11.0,0.0,1,0,68.41615263157894
ENSG00000129204,USP6,chr17,5116032,5175034,1,2,0,0.84,35,1,22,4,0.0,417.0,0.0,0,0,68.55730333333334
ENSG00000180626,ZNF594,chr17,5179535,5191868,-1,1,0,0.88,8,2,5,0,0.0,12.0,0.0,1,0,68.88233076923076
ENSG00000161929,SCIMP,chr17,5208920,5234860,-1,0,16759,,38,1,34,0,0.0,83.0,0.0,0,0,69.08664814814814
ENSG00000029725,RABEP1,chr17,5282259,5386340,1,1,0,0.96,75,1,63,1,2.0,159.0,1.0,3,0,68.48793714285715
ENSG00000108559,NUP88,chr17,5359668,5420164,-1,1,0,0.91,50,2,43,0,0.0,105.0,0.0,2,0,67.00449508196722
ENSG00000129197,RPAIN,chr17,5419216,5432882,1,1,0,0.91,21,3,16,0,0.0,159.0,0.0,1,0,65.65574666666666
ENSG00000108561,C1QBP,chr17,5432777,5448830,-1,2,0,0.915,19,2,14,0,0.0,267.0,0.0,1,0,65.12281764705882
ENSG00000005100,DHX33,chr17,5440917,5468982,-1,2,0,0.785,21,2,15,0,0.0,53.0,0.0,1,0,64.69366206896551
ENSG00000072849,DERL2,chr17,5471254,5486811,-1,1,0,0.89,10,3,6,1,0.0,49.0,0.0,1,0,64.1086
ENSG00000167842,MIS12,chr17,5486285,5490816,1,1,0,0.89,5,2,3,0,0.0,33.0,0.0,1,0,63.937149999999995
ENSG00000091592,NLRP1,chr17,5499415,5619424,-1,1,0,0.76,112,5,75,13,0.0,1092.0,0.0,2,0,62.93643305785124
ENSG00000286190,,chr17,5499427,5501006,-1,1,0,0.76,7,2,5,0,0.0,17.0,0.0,1,0,63.769933333333334
ENSG00000285471,,chr17,5772926,6080792,1,1,0,1.1,262,4,178,23,0.0,2.0,0.0,0,0,47.309948220064726
ENSG00000179314,WSCD1,chr17,6057807,6124427,1,2,0,0.95,82,3,68,2,0.0,57.0,0.0,0,0,46.40687313432836
ENSG00000129221,AIPL1,chr17,6393693,6435199,-1,0,8946,,41,1,25,3,0.0,172.0,0.0,0,0,59.10506666666668
ENSG00000129195,PIMREG,chr17,6443807,6451469,1,1,0,1.08,8,1,7,0,0.0,253.0,0.0,1,0,59.685537499999995
ENSG00000091622,PITPNM3,chr17,6451263,6556555,-1,2,0,0.805,158,1,143,0,0.0,102.0,0.0,1,0,61.488057943925234
ENSG00000282936,,chr17,6578147,6640711,-1,1,0,0.76,50,2,42,2,0.0,26.0,0.0,1,0,64.900165625
ENSG00000198920,KIAA0753,chr17,6578147,6640711,-1,1,0,0.76,50,2,42,2,0.0,64.0,0.0,1,0,64.900165625
ENSG00000129235,TXNDC17,chr17,6640712,6644541,1,1,0,0.76,8,2,6,0,0.0,49.0,0.0,1,0,65.75088
ENSG00000108590,MED31,chr17,6643311,6651634,-1,1,0,0.86,9,1,7,0,0.0,36.0,0.0,1,0,65.8484
ENSG00000256806,C17orf100,chr17,6651762,6693202,1,3,0,0.8067,61,4,42,0,0.0,22.0,0.0,2,0,66.35332142857143
ENSG00000141485,SLC13A5,chr17,6684715,6713377,-1,1,0,0.78,43,0,26,0,0.0,211.0,0.0,0,0,66.89497931034484
ENSG00000132530,XAF1,chr17,6755377,6775647,1,0,239,,14,2,10,0,0.0,215.0,0.0,1,0,69.21326363636364
ENSG00000177294,FBXO39,chr17,6776215,6797101,1,1,0,0.81,19,1,10,2,0.0,31.0,0.0,0,0,70.46543636363637
ENSG00000167858,TEKT1,chr17,6789133,6831761,-1,0,12742,,28,1,13,4,0.0,49.0,0.0,0,0,72.18566590909091
ENSG00000108839,ALOX12,chr17,6996049,7010754,1,1,0,0.7,24,1,16,2,0.0,308.0,0.0,1,0,74.734425
ENSG00000219200,RNASEK,chr17,7012417,7014532,1,2,0,0.835,8,4,4,0,0.0,36.0,0.0,1,0,74.41445
ENSG00000161939,RNASEK-C17orf49,chr17,7012635,7017520,1,2,0,0.835,16,6,10,0,0.0,23.0,0.0,1,0,74.36016666666667
ENSG00000258315,BACC1,chr17,7014495,7017544,1,1,0,0.99,8,2,6,0,0.0,33.0,0.0,1,0,74.34656
ENSG00000161940,BCL6B,chr17,7023050,7030290,1,1,0,0.66,16,1,15,0,0.0,181.0,0.0,2,0,74.1140125
ENSG00000174327,SLC16A13,chr17,7036015,7040117,1,1,0,0.73,10,2,7,0,0.0,33.0,0.0,1,0,73.9625
ENSG00000174326,SLC16A11,chr17,7041621,7044092,-1,1,0,0.71,8,1,7,0,0.0,34.0,0.0,2,0,73.93339999999999
ENSG00000132514,CLEC10A,chr17,7074537,7081166,-1,0,30335,,7,1,3,0,0.0,544.0,0.0,0,0,74.3474142857143
ENSG00000161944,ASGR2,chr17,7100166,7116603,-1,0,55964,,25,2,17,0,0.0,81.0,0.0,0,0,75.34801666666667
ENSG00000141505,ASGR1,chr17,7172535,7179648,-1,1,0,0.68,19,4,14,0,0.0,210.0,0.0,0,0,77.68492499999999
ENSG00000132535,DLG4,chr17,7187187,7219836,-1,3,0,0.7433,62,8,54,0,0.0,332.0,0.0,3,0,78.2451411764706
ENSG00000072778,ACADVL,chr17,7217125,7225269,1,1,0,0.8,24,5,19,0,,,,1,0,78.5254888888889
ENSG00000004975,DVL2,chr17,7225342,7234524,-1,1,0,0.9,20,2,17,0,0.0,208.0,0.0,1,0,78.64914545454546
ENSG00000040633,PHF23,chr17,7235029,7239722,-1,1,0,0.93,15,4,11,0,0.0,35.0,0.0,3,0,78.74989999999998
ENSG00000170296,GABARAP,chr17,7240008,7242449,-1,1,0,0.94,8,3,5,0,0.0,131.0,0.0,1,0,78.79683333333332
ENSG00000262526,,chr17,7240427,7244635,-1,1,0,0.94,14,4,10,0,0.0,0.0,0.0,1,0,78.81701666666667
ENSG00000175826,CTDNEP1,chr17,7243589,7252841,-1,1,0,0.72,17,4,13,0,0.0,44.0,0.0,2,0,78.89837
ENSG00000262302,,chr17,7246829,7262089,-1,2,0,0.77,35,4,29,0,0.0,0.0,0.0,2,0,78.980875
ENSG00000170291,ELP5,chr17,7250823,7260165,1,1,0,0.72,24,3,19,0,0.0,38.0,0.0,1,0,78.99453
ENSG00000181885,CLDN7,chr17,7259347,7264016,-1,1,0,0.82,14,5,9,0,0.0,603.0,0.0,1,0,79.07786666666665
ENSG00000181856,SLC2A4,chr17,7281667,7289241,1,1,0,0.71,16,4,12,0,0.0,445.0,0.0,0,0,79.40922499999999
ENSG00000006047,YBX2,chr17,7288263,7294639,-1,2,0,0.8,16,1,15,0,0.0,270.0,0.0,0,0,79.487725
ENSG00000132507,EIF5A,chr17,7306944,7312466,1,1,0,1.06,13,4,9,0,0.0,191.0,0.0,1,0,79.69943333333333
ENSG00000132522,GPS2,chr17,7311324,7315564,-1,1,0,0.96,12,1,11,0,0.0,100.0,0.0,1,0,79.73966666666666
ENSG00000261915,,chr17,7312661,7319174,-1,1,0,0.96,21,1,20,0,0.0,0.0,0.0,1,0,79.7631142857143
ENSG00000215041,NEURL4,chr17,7315628,7329393,-1,3,0,0.8433,36,1,35,0,0.0,47.0,0.0,2,0,79.81622142857142
ENSG00000072818,ACAP1,chr17,7332960,7351478,1,2,0,0.77,29,1,27,0,0.0,84.0,0.0,3,0,79.90305789473682
ENSG00000213859,KCTD11,chr17,7351889,7354944,1,1,0,0.86,10,2,8,0,0.0,106.0,0.0,1,0,79.89385
ENSG00000182896,TMEM95,chr17,7355123,7357219,1,0,2634,,5,1,4,0,0.0,118.0,0.0,0,0,79.88263333333333
ENSG00000174292,TNK1,chr17,7380534,7389774,1,2,0,0.745,15,2,13,0,0.0,175.0,0.0,1,0,79.50802999999999
ENSG00000187838,PLSCR3,chr17,7389727,7397054,-1,1,0,0.68,16,3,11,0,0.0,91.0,0.0,1,0,79.336275
ENSG00000262481,TMEM256-PLSCR3,chr17,7389734,7404097,-1,2,0,0.725,27,3,20,0,0.0,30.0,0.0,2,0,79.2507
ENSG00000205544,TMEM256,chr17,7402975,7404097,-1,1,0,0.77,3,0,3,0,0.0,49.0,0.0,1,0,79.08825
ENSG00000169992,NLGN2,chr17,7404874,7419860,1,2,0,0.75,34,2,27,1,0.0,82.0,0.0,1,0,78.8383
ENSG00000181323,SPEM1,chr17,7420324,7421632,1,0,2698,,3,1,2,0,0.0,138.0,0.0,0,0,78.59206666666667
ENSG00000184560,SPEM2,chr17,7425616,7427568,1,0,7990,,5,0,0,2,0.0,172.0,0.0,0,0,78.41216666666666
ENSG00000283439,SPEM3,chr17,7428857,7432820,1,0,2955,,8,1,4,0,0.0,4.0,0.0,0,0,78.29132000000001
ENSG00000286007,,chr17,7428861,7436278,1,1,0,0.85,16,3,9,1,0.0,0.0,0.0,1,0,78.24598750000001
ENSG00000181284,TMEM102,chr17,7435430,7437679,1,1,0,0.85,8,3,5,0,0.0,35.0,0.0,1,0,78.125225
ENSG00000161958,FGF11,chr17,7438265,7444937,1,1,0,0.7,17,6,10,0,0.0,77.0,0.0,0,0,77.9757
ENSG00000170175,CHRNB1,chr17,7445061,7457710,1,1,0,0.68,24,4,17,0,0.0,101.0,0.0,1,0,77.68567857142855
ENSG00000174282,ZBTB4,chr17,7459366,7484263,-1,4,0,0.81,50,3,45,0,0.0,104.0,0.0,3,0,77.17434615384616
ENSG00000259224,SLC35G6,chr17,7481446,7483496,1,0,716,,6,1,5,0,0.0,13.0,0.0,1,0,76.94293333333333
ENSG00000181222,POLR2A,chr17,7484366,7514616,1,1,0,0.87,65,1,63,0,0.0,263.0,0.0,2,0,76.69267500000001
ENSG00000239697,TNFSF12,chr17,7548508,7557890,1,1,0,0.85,20,1,19,0,0.0,493.0,0.0,2,0,76.50246
ENSG00000248871,TNFSF12-TNFSF13,chr17,7549099,7561601,1,2,0,0.94,26,4,22,0,0.0,124.0,0.0,3,0,76.50042142857144
ENSG00000161955,TNFSF13,chr17,7558292,7561608,1,1,0,1.03,8,3,5,0,0.0,581.0,0.0,1,0,76.49614
ENSG00000161956,SENP3,chr17,7561919,7571969,1,1,0,1.03,12,3,9,0,0.0,135.0,0.0,2,0,76.47561818181818
ENSG00000277957,SENP3-EIF4A1,chr17,7563287,7578715,1,1,0,0.92,27,6,21,0,0.0,0.0,0.0,2,0,76.45439411764706
ENSG00000161960,EIF4A1,chr17,7572760,7579006,1,1,0,0.92,18,5,13,0,0.0,163.0,0.0,1,0,76.42647142857143
ENSG00000129226,CD68,chr17,7579380,7582112,1,0,855,,9,1,8,0,0.0,1429.0,0.0,0,0,76.388725
ENSG00000129255,MPDU1,chr17,7583529,7592789,1,2,0,0.805,26,3,23,0,0.0,41.0,0.0,1,0,76.2924
ENSG00000129194,SOX15,chr17,7588178,7590094,-1,1,0,0.77,7,1,6,0,0.0,67.0,0.0,0,0,76.28753333333333
ENSG00000129245,FXR2,chr17,7591230,7614897,-1,1,0,1.1,24,3,21,0,0.0,64.0,0.0,1,0,76.00623999999999
ENSG00000129214,SHBG,chr17,7613946,7633469,1,2,0,0.92,27,5,20,0,0.0,637.0,0.0,2,0,75.37015
ENSG00000141504,SAT2,chr17,7626234,7627876,-1,1,0,0.74,4,1,3,0,0.0,78.0,0.0,1,0,75.24056666666667
ENSG00000129244,ATP1B2,chr17,7646627,7657770,1,1,0,0.8,22,1,19,0,0.0,223.0,0.0,0,0,73.90065
ENSG00000141510,TP53,chr17,7661779,7687546,-1,1,0,1.08,23,3,15,2,9.0,3287.0,1.0,1,0,72.36478888888888
ENSG00000141499,WRAP53,chr17,7686071,7703505,1,2,0,1.07,18,3,9,0,0.0,109.0,0.0,2,0,70.90051052631578
ENSG00000108947,EFNB3,chr17,7705202,7711372,1,1,0,0.66,14,1,10,0,0.0,175.0,0.0,0,0,69.97361428571428
ENSG00000183914,DNAH2,chr17,7717744,7833742,1,4,0,0.7925,94,1,56,10,0.0,224.0,0.0,1,0,68.10080256410258
ENSG00000132510,KDM6B,chr17,7834193,7854796,1,4,0,0.775,59,3,56,0,0.0,433.0,0.0,3,0,70.1085909090909
ENSG00000167874,TMEM88,chr17,7855059,7856114,1,1,0,0.98,4,0,4,0,0.0,58.0,0.0,1,0,70.80879999999999
ENSG00000183011,NAA38,chr17,7856685,7885238,-1,2,0,0.99,49,8,34,1,0.0,40.0,0.0,3,0,71.80804482758622
ENSG00000182224,CYB5D1,chr17,7857746,7862282,1,1,0,0.87,11,4,7,0,0.0,40.0,0.0,1,0,71.10054000000001
