gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000130021,PUDP,chrX,6667865,7148165,-1,1,0,1.06,305,4,237,11,0.0,109.0,0.0,2,0,19.159921829521828
ENSG00000101846,STS,chrX,7147237,7804358,1,1,0,1.06,325,5,189,15,0.0,631.0,0.0,1,0,28.1523208206687
ENSG00000182583,VCX,chrX,7842262,7844143,1,0,82893,,0,0,0,0,0.0,34.0,0.0,0,0,29.735166666666668
ENSG00000006757,PNPLA4,chrX,7898247,7927739,-1,1,0,0.81,14,2,7,0,0.0,73.0,0.0,1,0,25.904851612903226
ENSG00000177504,VCX2,chrX,8169944,8171267,-1,0,242377,,1,0,0,0,0.0,13.0,0.0,0,0,20.0188
ENSG00000205642,VCX3B,chrX,8464830,8466510,1,0,264306,,1,0,0,0,0.0,3.0,0.0,0,0,32.61396666666667
ENSG00000011201,ANOS1,chrX,8528874,8732195,-1,1,0,0.86,97,2,60,6,0.0,223.0,0.0,0,0,36.68691519607843
ENSG00000183304,FAM9A,chrX,8790795,8801383,-1,1,0,0.75,3,1,0,0,0.0,9.0,0.0,0,0,39.641836363636365
ENSG00000177138,FAM9B,chrX,9024232,9295682,-1,0,46996,,195,2,120,11,0.0,18.0,0.0,0,0,47.78245641025641
ENSG00000101849,TBL1X,chrX,9463258,9741037,1,1,0,0.91,266,6,197,17,0.0,128.0,0.0,2,0,51.92755878136201
ENSG00000101850,GPR143,chrX,9724039,9786297,-1,2,0,0.93,48,3,27,1,0.0,241.0,0.0,0,0,47.39396666666668
ENSG00000146950,SHROOM2,chrX,9786429,9949443,1,4,0,0.8075,179,3,143,5,0.0,97.0,0.0,0,0,45.883090243902444
ENSG00000310579,,chrX,9786429,9968352,1,4,0,0.8075,187,3,149,6,0.0,0.0,0.0,0,0,46.11938469945355
ENSG00000234469,CLDN34,chrX,9961424,9968352,1,0,16496,,2,0,0,1,0.0,5.0,0.0,0,0,48.3980125
ENSG00000047644,WWC3,chrX,10015254,10144474,1,3,0,0.8233,180,1,170,1,0.0,43.0,0.0,4,0,52.647861538461534
ENSG00000073464,CLCN4,chrX,10156943,10237660,1,1,0,0.93,86,3,71,3,0.0,105.0,0.0,0,0,55.890334146341466
ENSG00000101871,MID1,chrX,10445310,10833654,-1,1,0,1.11,320,7,261,8,0.0,304.0,0.0,0,0,47.72957076923077
ENSG00000291314,,chrX,10566888,10576955,-1,0,43204,,13,2,11,0,0.0,8.0,0.0,0,0,47.754390909090915
ENSG00000004961,HCCS,chrX,11111299,11123086,1,1,0,0.89,12,1,7,1,0.0,97.0,0.0,1,0,62.50705384615385
ENSG00000047648,ARHGAP6,chrX,11117651,11665920,-1,3,0,0.7567,420,4,286,26,0.0,98.0,0.0,0,0,72.73416575591986
ENSG00000125363,AMELX,chrX,11293413,11300761,1,0,126646,,4,0,0,0,0.0,505.0,0.0,0,0,68.76561111111111
ENSG00000005302,MSL3,chrX,11758159,11775772,1,1,0,1.0,27,5,19,1,0.0,63.0,0.0,3,0,66.06454210526317
ENSG00000169933,FRMPD4,chrX,11822423,12724523,1,2,0,0.825,423,3,216,37,0.0,61.0,0.0,0,0,47.50009269911504
ENSG00000101911,PRPS2,chrX,12791355,12824223,1,1,0,0.94,25,1,14,4,0.0,74.0,0.0,2,0,61.117129411764715
ENSG00000196664,TLR7,chrX,12867072,12890361,1,0,74859,,19,1,15,0,0.0,971.0,0.0,0,0,66.00381666666667
ENSG00000101916,TLR8,chrX,12906620,12923169,1,0,51819,,15,1,11,0,0.0,582.0,0.0,0,0,68.17322941176471
ENSG00000205542,TMSB4X,chrX,12975107,12977227,1,1,0,0.89,6,2,4,0,0.0,435.0,0.0,1,0,69.65923333333333
ENSG00000187268,FAM9C,chrX,13035617,13044682,-1,0,59137,,10,1,6,0,0.0,20.0,0.0,0,0,68.40504000000001
ENSG00000123594,ATXN3L,chrX,13318647,13320053,-1,0,58716,,0,0,0,0,0.0,25.0,0.0,0,0,60.6713
ENSG00000198759,EGFL6,chrX,13569601,13633575,1,1,0,0.67,40,1,23,4,0.0,104.0,0.0,0,0,63.96725538461539
ENSG00000176896,TCEANC,chrX,13653078,13681964,1,1,0,0.83,39,1,34,0,0.0,7.0,0.0,4,0,64.19423333333333
ENSG00000123595,RAB9A,chrX,13689122,13710504,1,1,0,0.91,31,2,25,0,0.0,78.0,0.0,1,0,64.48951739130436
ENSG00000196459,TRAPPC2,chrX,13712244,13734635,-1,1,0,0.85,20,3,15,0,0.0,94.0,0.0,1,0,64.67614583333334
ENSG00000046651,OFD1,chrX,13734675,13777955,1,1,0,0.85,40,2,35,0,0.0,203.0,0.0,2,0,64.63177272727272
ENSG00000046653,GPM6B,chrX,13770939,13938638,-1,1,0,0.89,141,4,135,0,0.0,90.0,0.0,0,0,61.19484378698225
ENSG00000046647,GEMIN8,chrX,13998099,14029928,-1,1,0,0.96,25,2,21,0,0.0,20.0,0.0,1,0,51.50545151515152
ENSG00000101958,GLRA2,chrX,14529298,14731812,1,0,141057,,85,1,36,10,0.0,157.0,0.0,0,0,34.52413774509804
ENSG00000181544,FANCB,chrX,14690388,14873255,-1,1,0,0.86,90,2,51,5,0.0,389.0,0.0,1,0,37.366425543478265
ENSG00000130150,MOSPD2,chrX,14873421,14922327,1,1,0,0.86,31,1,29,0,0.0,36.0,0.0,1,0,38.594753999999995
ENSG00000102048,ASB9,chrX,15235288,15270467,-1,0,64780,,24,2,12,2,0.0,40.0,0.0,0,0,54.15058055555556
ENSG00000165192,ASB11,chrX,15281697,15315640,-1,0,19607,,24,2,17,1,0.0,27.0,0.0,0,0,56.948539999999994
ENSG00000165195,PIGA,chrX,15319452,15335554,-1,1,0,0.97,11,1,9,0,0.0,186.0,0.0,1,0,58.918111111111116
ENSG00000165197,VEGFD,chrX,15345594,15384509,-1,0,9708,,23,1,13,1,0.0,394.0,0.0,0,0,61.5508225
ENSG00000087842,PIR,chrX,15384799,15493635,-1,1,0,0.81,65,2,43,6,0.0,210.0,0.0,0,0,65.79549727272727
ENSG00000102010,BMX,chrX,15464246,15556529,1,1,0,0.81,68,4,56,2,0.0,180.0,0.0,0,0,68.17533723404256
ENSG00000130234,ACE2,chrX,15494566,15607236,-1,0,1004,,85,8,70,2,0.0,1444.0,0.0,0,0,67.99090619469027
ENSG00000285602,,chrX,15561047,15675608,-1,2,0,0.855,83,12,55,4,0.0,0.0,0.0,1,0,65.94048965517241
ENSG00000147003,CLTRN,chrX,15627085,15675377,-1,2,0,0.855,34,5,20,2,0.0,194.0,0.0,1,0,64.57815306122448
ENSG00000169239,CA5B,chrX,15688830,15788411,1,1,0,0.77,66,2,57,2,0.0,80.0,0.0,3,0,61.85765299999999
ENSG00000169249,ZRSR2,chrX,15790106,15830694,1,1,0,0.91,28,1,23,0,0.0,239.0,0.0,2,0,59.28714523809524
ENSG00000182287,AP1S2,chrX,15825806,15854931,-1,1,0,0.99,21,2,17,1,0.0,109.0,0.0,1,0,57.935089999999995
ENSG00000126010,GRPR,chrX,16123565,16153518,1,0,267926,,21,1,18,1,0.0,218.0,0.0,0,0,48.876674193548396
ENSG00000182798,MAGEB17,chrX,16167481,16171464,1,0,311842,,9,0,8,0,0.0,4.0,0.0,0,0,49.0302
ENSG00000047230,CTPS2,chrX,16587950,16712976,-1,1,0,0.74,100,4,83,1,0.0,46.0,0.0,2,0,70.18494603174604
ENSG00000169906,S100G,chrX,16650158,16654670,1,0,57132,,6,0,5,0,0.0,120.0,0.0,0,0,70.12383333333334
ENSG00000169895,SYAP1,chrX,16719545,16765340,1,1,0,0.72,31,1,26,0,0.0,30.0,0.0,1,0,72.84869130434782
ENSG00000086712,TXLNG,chrX,16786432,16844519,1,1,0,0.99,52,1,47,1,0.0,26.0,0.0,1,0,76.00421999999999
ENSG00000102054,RBBP7,chrX,16839283,16870372,-1,1,0,1.08,25,2,22,0,0.0,98.0,0.0,2,0,76.28217812499999
ENSG00000169891,REPS2,chrX,16946658,17153272,1,1,0,0.98,155,1,127,5,0.0,150.0,0.0,0,0,66.2608618357488
ENSG00000188158,NHS,chrX,17375200,17735994,1,2,0,0.785,326,4,250,13,0.0,290.0,0.0,1,0,46.78873038674033
ENSG00000047634,SCML1,chrX,17737115,17754988,1,1,0,0.89,19,1,12,0,0.0,36.0,0.0,3,0,44.03153684210526
ENSG00000131831,RAI2,chrX,17799788,17861337,-1,1,0,0.94,63,2,48,3,0.0,129.0,0.0,0,0,42.51148387096775
ENSG00000177324,BEND2,chrX,18162931,18220886,-1,1,0,0.84,27,2,10,2,0.0,182.0,0.0,0,0,41.504840677966094
ENSG00000102098,SCML2,chrX,18239307,18355149,-1,1,0,1.01,46,2,22,1,0.0,178.0,0.0,0,0,47.17831025641026
ENSG00000008086,CDKL5,chrX,18425583,18653629,1,1,0,0.82,147,3,89,4,0.0,237.0,0.0,1,0,40.89570873362445
ENSG00000102104,RS1,chrX,18639688,18672108,-1,0,2924,,31,1,24,1,0.0,310.0,0.0,0,0,41.22170303030303
ENSG00000086717,PPEF1,chrX,18675909,18827921,1,0,430,,99,5,67,5,0.0,54.0,0.0,0,0,42.79450849673202
ENSG00000044446,PHKA2,chrX,18892298,18984988,-1,1,0,0.82,71,3,60,5,0.0,113.0,0.0,1,0,40.02660212765958
ENSG00000173698,ADGRG2,chrX,18989307,19122956,-1,1,0,1.11,79,1,46,6,0.0,251.0,0.0,0,0,41.28471481481481
ENSG00000131828,PDHA1,chrX,19343893,19361718,1,1,0,0.92,14,1,12,0,0.0,262.0,0.0,1,0,48.01746842105263
ENSG00000180815,MAP3K15,chrX,19360056,19515508,-1,1,0,0.97,71,2,41,4,0.0,143.0,0.0,0,0,48.242936305732485
ENSG00000147010,SH3KBP1,chrX,19533977,19887650,-1,1,0,0.96,403,5,375,2,0.0,104.0,0.0,13,0,50.297391549295774
ENSG00000173681,BCLAF3,chrX,19912860,19991097,-1,1,0,0.95,43,1,32,4,0.0,23.0,0.0,1,0,56.26919999999999
ENSG00000184368,MAP7D2,chrX,20006713,20117065,-1,1,0,1.0,75,3,50,4,0.0,53.0,0.0,0,0,58.7114027027027
ENSG00000173674,EIF1AX,chrX,20124525,20141982,-1,1,0,0.88,16,3,10,2,0.0,177.0,0.0,1,0,59.22237222222222
ENSG00000177189,RPS6KA3,chrX,20149911,20267519,-1,1,0,0.85,61,6,40,2,0.0,697.0,0.0,3,0,58.00795882352941
ENSG00000149970,CNKSR2,chrX,21372801,21654695,1,1,0,0.95,107,2,55,6,0.0,122.0,0.0,2,0,34.822110954063604
ENSG00000185915,KLHL34,chrX,21654690,21658330,-1,1,0,0.79,12,1,11,0,0.0,19.0,0.0,1,0,39.86225
ENSG00000091482,SMPX,chrX,21705978,21758176,-1,0,47030,,63,1,61,0,0.0,123.0,0.0,0,0,45.27240377358491
ENSG00000012174,MBTPS2,chrX,21839610,21885423,1,3,0,0.9233,30,1,18,0,0.0,123.0,0.0,1,0,51.03475434782608
ENSG00000230797,YY2,chrX,21855987,21858740,1,2,0,0.945,1,0,0,0,0.0,41.0,0.0,0,0,50.90559999999999
ENSG00000102172,SMS,chrX,21940709,21994837,1,1,0,0.95,71,1,66,1,0.0,323.0,0.0,3,0,52.856556363636365
ENSG00000102174,PHEX,chrX,22032325,22494713,1,0,90742,,282,2,182,15,0.0,851.0,0.0,0,0,40.236846120689655
ENSG00000175809,CBLL2,chrX,22272913,22274461,1,0,331330,,0,0,0,0,0.0,567.0,0.0,0,0,39.31465
ENSG00000184735,DDX53,chrX,22999960,23003589,1,0,328578,,6,2,1,1,0.0,118.0,0.0,0,0,29.858860000000004
ENSG00000165186,PTCHD1,chrX,23334318,23404374,1,1,0,0.88,51,2,30,3,0.0,97.0,0.0,0,0,50.99702112676055
ENSG00000123131,PRDX4,chrX,23664262,23686399,1,2,0,0.92,14,1,7,0,0.0,330.0,0.0,2,0,69.43416086956522
ENSG00000123130,ACOT9,chrX,23699396,23766475,-1,1,0,0.97,42,3,27,1,0.0,48.0,0.0,2,0,72.2563088235294
ENSG00000130066,SAT1,chrX,23783173,23786210,1,1,0,0.87,10,2,8,0,0.0,340.0,0.0,1,0,73.29547500000001
ENSG00000288706,,chrX,23783278,23783367,1,1,0,0.87,1,1,0,0,0.0,3.0,0.0,1,0,73.2981
ENSG00000184831,APOO,chrX,23833353,23908070,-1,1,0,0.92,78,2,66,2,0.0,72.0,0.0,2,0,72.54134605263158
ENSG00000165182,CXorf58,chrX,23907807,23939509,1,1,0,0.92,18,2,13,1,0.0,9.0,0.0,2,0,73.13413030303029
ENSG00000174010,KLHL15,chrX,23983716,24027186,-1,1,0,0.99,39,5,19,3,0.0,35.0,0.0,2,0,74.34610681818182
ENSG00000130741,EIF2S3,chrX,24054911,24078810,1,1,0,0.86,8,1,5,1,0.0,273.0,0.0,0,0,72.738524
ENSG00000005889,ZFX,chrX,24148976,24216255,1,1,0,1.0,64,2,55,2,0.0,186.0,0.0,2,0,68.19583676470587
ENSG00000223611,SUPT20HL2,chrX,24308210,24314069,-1,1,0,0.87,8,1,6,0,0.0,6.0,0.0,0,0,67.39509999999999
ENSG00000223731,SUPT20HL1,chrX,24360639,24367839,1,1,0,0.8,8,0,7,0,0.0,5.0,0.0,0,0,66.4748875
ENSG00000067992,PDK3,chrX,24465244,24550466,1,1,0,0.98,57,2,50,0,0.0,124.0,0.0,4,0,57.52725465116279
ENSG00000102230,PCYT1B,chrX,24558087,24672677,-1,0,20836,,59,2,37,3,0.0,501.0,0.0,0,0,53.089349999999996
ENSG00000101868,POLA1,chrX,24693864,24996986,1,1,0,0.92,161,2,130,7,0.0,246.0,0.0,1,0,52.74311611842106
ENSG00000004848,ARX,chrX,25003694,25016420,-1,4,0,0.87,31,1,29,0,0.0,450.0,0.0,0,0,52.12756923076923
ENSG00000176774,MAGEB18,chrX,26138343,26140736,1,0,416905,,1,0,1,0,0.0,8.0,0.0,0,0,20.723875
ENSG00000232030,MAGEB6B,chrX,26160601,26162410,1,0,395231,,0,0,0,0,0.0,4.0,0.0,0,0,21.2604
ENSG00000176746,MAGEB6,chrX,26192440,26195646,1,0,361995,,2,1,0,0,0.0,17.0,0.0,0,0,21.323479999999996
ENSG00000188408,MAGEB5,chrX,26216169,26218270,1,0,339371,,0,0,0,0,0.0,18.0,0.0,0,0,20.839466666666667
ENSG00000224960,PPP4R3C,chrX,27460207,27463341,-1,0,400496,,1,1,0,0,0.0,4.0,0.0,0,0,21.395675
ENSG00000189186,DCAF8L2,chrX,27590281,27749942,1,0,113895,,46,1,20,4,0.0,4.0,0.0,0,0,16.058395031055902
ENSG00000177689,MAGEB10,chrX,27807990,27823014,1,0,40823,,8,1,0,0,0.0,7.0,0.0,0,0,16.132293750000002
ENSG00000226372,DCAF8L1,chrX,27977992,27981449,-1,0,113937,,2,1,1,0,0.0,19.0,0.0,0,0,16.029675
ENSG00000169306,IL1RAPL1,chrX,28587446,29956718,1,0,290337,,528,1,299,36,0.0,161.0,0.0,0,0,14.511866666666668
ENSG00000099399,MAGEB2,chrX,30215563,30220089,1,0,26966,,8,1,6,0,0.0,56.0,0.0,0,0,24.379540000000002
ENSG00000198798,MAGEB3,chrX,30230657,30237495,1,0,9560,,0,0,0,0,0.0,14.0,0.0,0,0,24.572628571428574
ENSG00000120289,MAGEB4,chrX,30242000,30244187,1,0,2868,,3,1,0,0,0.0,28.0,0.0,0,0,24.713866666666664
ENSG00000214107,MAGEB1,chrX,30243715,30252041,1,1,0,0.79,7,2,3,0,0.0,34.0,0.0,0,0,24.808444444444447
ENSG00000169297,NR0B1,chrX,30304206,30309390,-1,1,0,0.81,9,2,7,0,0.0,555.0,0.0,0,0,26.716333333333335
ENSG00000120280,TASL,chrX,30557707,30577766,-1,0,74856,,16,1,13,0,0.0,41.0,0.0,1,0,43.56980476190477
ENSG00000198814,GK,chrX,30653359,30731462,1,1,0,0.85,50,2,38,2,0.0,387.0,0.0,2,0,42.03740886075949
ENSG00000157625,TAB3,chrX,30827442,30975084,-1,1,0,0.99,108,0,92,1,0.0,104.0,0.0,3,0,49.57031409395974
ENSG00000132446,FTHL17,chrX,31071233,31072041,-1,1,0,0.99,2,1,0,0,0.0,21.0,0.0,0,0,46.4831
ENSG00000198947,DMD,chrX,31097677,33339609,-1,1,0,0.87,918,7,566,52,0.0,1229.0,0.0,1,0,30.69637326794471
ENSG00000185448,FAM47A,chrX,34129752,34132314,-1,2,0,0.995,2,0,0,0,0.0,9.0,0.0,0,0,13.3737
ENSG00000147027,TMEM47,chrX,34627075,34657285,-1,1,0,0.84,22,1,19,1,0.0,46.0,0.0,0,0,16.505790322580644
ENSG00000189132,FAM47B,chrX,34942796,34944915,1,1,0,0.82,2,0,0,1,0.0,4.0,0.0,0,0,10.802633333333333
ENSG00000189023,MAGEB16,chrX,35798342,35803772,1,0,172142,,4,0,1,1,0.0,11.0,0.0,0,0,9.419904285714285
ENSG00000165164,CFAP47,chrX,35919734,36385317,1,0,293534,,82,1,30,6,0.0,182.0,0.0,0,0,15.461182403433476
ENSG00000249467,H2AL1Q,chrX,36719829,36720573,1,0,236859,,1,0,0,0,0.0,2.0,0.0,0,0,24.79985
ENSG00000198173,FAM47C,chrX,37008366,37011664,1,2,0,0.765,1,0,0,0,0.0,129.0,0.0,0,0,29.167859999999997
ENSG00000130962,PRRG1,chrX,37349309,37492702,1,3,0,0.84,74,2,46,2,0.0,28.0,0.0,0,0,44.742716551724136
ENSG00000250349,,chrX,37349330,38687674,1,13,0,0.8831,839,15,587,53,0.0,0.0,0.0,3,0,46.00823305970149
ENSG00000147036,LANCL3,chrX,37571569,37684463,1,1,0,0.92,69,1,54,3,0.0,23.0,0.0,0,0,45.546223893805305
ENSG00000047597,XK,chrX,37685791,37732130,1,1,0,1.22,32,1,26,0,0.0,905.0,0.0,0,0,45.27253404255319
ENSG00000165168,CYBB,chrX,37780018,37816994,1,0,30048,,34,1,32,0,0.0,978.0,0.0,0,0,43.24114736842105
ENSG00000165169,DYNLT3,chrX,37836757,37847571,-1,1,0,0.77,9,2,5,0,0.0,100.0,0.0,1,0,41.48396666666666
ENSG00000187516,H2AP,chrX,37990779,37991314,1,0,84775,,0,0,0,0,0.0,6.0,0.0,0,0,40.0237
ENSG00000229674,H2AL3,chrX,37994272,37994904,1,0,88268,,1,0,1,0,0.0,90.0,0.0,0,0,40.1065
ENSG00000147041,SYTL5,chrX,38006515,38128819,1,0,91619,,73,1,51,5,0.0,68.0,0.0,0,0,41.3178487804878
ENSG00000101955,SRPX,chrX,38149336,38220941,-1,1,0,1.0,57,1,34,8,0.0,240.0,0.0,0,0,42.49468630136986
ENSG00000156313,RPGR,chrX,38269163,38327544,-1,1,0,0.91,38,1,33,0,0.0,365.0,0.0,1,0,47.450191666666676
ENSG00000036473,OTC,chrX,38327598,38424632,1,1,0,0.91,54,2,31,4,0.0,511.0,0.0,1,0,50.42831428571429
ENSG00000156298,TSPAN7,chrX,38561498,38689249,1,1,0,0.83,99,2,83,5,0.0,176.0,0.0,0,0,55.81783255813953
ENSG00000165175,MID1IP1,chrX,38801417,38806537,1,1,0,0.8,15,3,12,0,0.0,65.0,0.0,1,0,52.59818571428571
ENSG00000183337,BCOR,chrX,40049815,40177329,-1,11,0,0.8209,234,11,213,1,1.0,518.0,1.0,7,0,72.56053203124999
ENSG00000182220,ATP6AP2,chrX,40579372,40606848,1,1,0,0.92,21,1,17,1,0.0,726.0,0.0,1,0,61.65766896551724
ENSG00000238205,MPC1L,chrX,40623428,40624136,1,1,0,1.01,2,1,0,0,0.0,1.0,0.0,0,0,61.32125
ENSG00000185753,CXorf38,chrX,40626921,40647569,-1,1,0,0.9,16,1,13,0,0.0,17.0,0.0,2,0,61.263040909090904
ENSG00000180182,MED14,chrX,40648305,40735877,-1,1,0,1.04,52,1,45,2,0.0,55.0,0.0,2,0,61.98554606741574
ENSG00000300293,,chrX,40834445,40934085,1,0,1252,,85,1,65,2,0.0,1.0,0.0,0,0,66.46593168316831
ENSG00000124486,USP9X,chrX,41085431,41236579,1,1,0,0.91,93,2,78,0,0.0,399.0,0.0,2,0,60.633773856209146
ENSG00000215301,DDX3X,chrX,41333348,41364472,1,1,0,0.97,54,8,45,0,4.0,513.0,1.0,1,0,55.59482812500001
ENSG00000188937,NYX,chrX,41445383,41475710,1,1,0,0.91,36,2,30,0,0.0,82.0,0.0,0,0,53.9094125
ENSG00000147044,CASK,chrX,41514934,41923660,-1,1,0,1.16,258,8,202,3,0.0,288.0,0.0,6,0,45.56709390243903
ENSG00000171659,GPR34,chrX,41688973,41698371,1,0,214100,,8,1,7,0,0.0,95.0,0.0,0,0,44.736180000000004
ENSG00000171657,GPR82,chrX,41724181,41730130,1,0,192723,,2,1,1,0,0.0,31.0,0.0,0,0,43.66512857142857
ENSG00000102055,PPP1R2C,chrX,42777366,42778163,-1,1,0,0.87,2,2,0,0,0.0,9.0,0.0,0,0,35.853849999999994
ENSG00000189221,MAOA,chrX,43654907,43746821,1,2,0,0.83,95,3,88,1,0.0,429.0,0.0,1,0,42.08774623655915
ENSG00000069535,MAOB,chrX,43766400,43882559,-1,1,0,0.88,72,2,57,4,0.0,540.0,0.0,0,0,45.401380508474574
ENSG00000124479,NDP,chrX,43948772,43973395,-1,0,66191,,28,2,25,1,0.0,502.0,0.0,0,0,48.01053199999999
ENSG00000183690,EFHC2,chrX,44146255,44343850,-1,2,0,0.8,123,2,80,9,0.0,56.0,0.0,2,0,55.95562412060302
ENSG00000069509,FUNDC1,chrX,44523639,44542972,-1,0,179871,,13,2,11,0,0.0,192.0,0.0,1,0,53.26527
ENSG00000189037,DUSP21,chrX,44844021,44844888,1,1,0,1.06,1,0,1,0,0.0,13.0,0.0,0,0,58.2369
ENSG00000147050,KDM6A,chrX,44873130,45112779,1,1,0,1.03,184,3,155,2,2.0,595.0,1.0,2,0,58.62445289256198
ENSG00000147113,DIPK2B,chrX,45148373,45200963,-1,1,0,0.9,39,1,26,1,0.0,22.0,0.0,0,0,47.94305185185184
ENSG00000310562,,chrX,45730995,45732455,1,0,118384,,1,0,0,0,0.0,2.0,0.0,0,0,35.598749999999995
ENSG00000147121,KRBOX4,chrX,46447255,46497422,1,1,0,0.88,18,1,12,0,0.0,18.0,0.0,1,0,48.6631431372549
ENSG00000251192,ZNF674,chrX,46497725,46545457,-1,1,0,0.84,13,2,6,0,0.0,28.0,0.0,1,0,50.28623541666667
ENSG00000147119,CHST7,chrX,46573391,46598496,1,1,0,1.04,33,1,31,0,0.0,43.0,0.0,4,0,52.0264923076923
ENSG00000065923,SLC9A7,chrX,46599251,46759193,-1,1,0,0.89,142,2,124,0,0.0,54.0,0.0,1,0,56.46154534161491
ENSG00000102218,RP2,chrX,46836928,46889240,1,1,0,0.87,30,2,20,2,0.0,131.0,0.0,1,0,63.317833962264146
ENSG00000102221,JADE3,chrX,46912276,47061242,1,1,0,1.01,88,1,69,2,0.0,36.0,0.0,0,0,65.45357533333333
ENSG00000130988,RGN,chrX,47078190,47094419,1,1,0,0.69,20,3,14,1,0.0,244.0,0.0,0,0,66.23051176470588
ENSG00000147123,NDUFB11,chrX,47142071,47145466,-1,1,0,0.87,7,3,4,0,0.0,215.0,0.0,1,0,66.44375
ENSG00000182872,RBM10,chrX,47144284,47186814,1,2,0,0.775,50,3,37,1,2.0,263.0,1.0,1,0,66.23205454545453
ENSG00000130985,UBA1,chrX,47190713,47215173,1,2,0,0.84,37,2,33,0,0.0,256.0,0.0,2,0,65.81270799999999
ENSG00000102225,CDK16,chrX,47217860,47230000,1,1,0,0.92,21,4,11,3,0.0,468.0,0.0,1,0,65.72184615384614
ENSG00000102226,USP11,chrX,47232866,47248328,1,1,0,1.0,19,1,16,0,0.0,215.0,0.0,1,0,65.83395
