gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000244588,RAD21L1,chr20,1226027,1296421,1,3,0,0.7867,74,3,54,2,0,201,0,3,0,76.42125211267604
ENSG00000101298,SNPH,chr20,1266269,1309328,1,3,0,0.6867,70,1,66,0,0,44,0,1,0,75.82262954545455
ENSG00000125775,SDCBP2,chr20,1309909,1329211,-1,2,0,0.795,36,4,29,0,0,647,0,2,0,74.93960000000001
ENSG00000274322,,chr20,1317571,1393096,-1,1,0,0.9,113,4,101,1,0,0,0,4,0,73.59574736842104
ENSG00000088832,FKBP1A,chr20,1368977,1393164,-1,0,43067,,42,1,41,0,0,561,0,2,0,72.51113600000001
ENSG00000088833,NSFL1C,chr20,1442162,1473842,-1,1,0,0.96,31,1,27,0,0,127,0,1,0,68.11941515151516
ENSG00000196209,SIRPB2,chr20,1470741,1491587,-1,0,3657,,27,1,26,0,0,21,0,0,0,66.96010909090909
ENSG00000125900,SIRPD,chr20,1534251,1557705,-1,0,67167,,12,0,9,0,0,30,0,0,0,64.979196
ENSG00000260861,,chr20,1540144,1620009,-1,0,73060,,43,3,32,2,0,2,0,0,0,64.12747160493826
ENSG00000101307,SIRPB1,chr20,1561385,1620061,-1,0,94301,,37,3,29,2,0,131,0,0,0,63.859141666666666
ENSG00000089012,SIRPG,chr20,1629152,1657779,-1,0,77905,,33,3,29,0,0,126,0,3,0,61.66942333333335
ENSG00000198053,SIRPA,chr20,1892726,1940592,1,2,0,0.875,78,4,73,0,0,515,0,0,0,48.18093469387755
ENSG00000101327,PDYN,chr20,1978757,1994285,-1,0,31285,,10,1,4,1,0,292,0,0,0,48.909993750000005
ENSG00000125834,STK35,chr20,2101767,2177038,1,1,0,0.91,102,2,72,7,0,93,0,1,0,52.987321052631586
ENSG00000286022,,chr20,2207328,2341059,1,2,0,0.825,137,2,120,2,0,0,0,0,0,55.44209703703704
ENSG00000125780,TGM3,chr20,2296001,2341079,1,1,0,0.86,46,1,39,2,0,204,0,0,0,56.848013043478254
ENSG00000166948,TGM6,chr20,2380901,2432753,1,1,0,0.87,43,0,13,8,0,120,0,0,0,61.17506792452829
ENSG00000125835,SNRPB,chr20,2461634,2470884,-1,1,0,0.91,17,2,14,0,0,146,0,1,0,63.818870000000004
ENSG00000256566,,chr20,2467212,2508907,-1,2,0,0.885,35,3,28,0,0,0,0,2,0,64.62329534883722
ENSG00000088876,ZNF343,chr20,2481817,2525028,-1,3,0,0.9267,31,2,18,2,0,22,0,2,0,65.17130227272727
ENSG00000149488,TMC2,chr20,2536573,2643580,1,1,0,0.72,81,1,52,9,0,31,0,0,0,67.6764787037037
ENSG00000101361,NOP56,chr20,2652592,2658393,1,1,0,1.1,19,7,12,0,0,86,0,1,0,68.74571666666667
ENSG00000101365,IDH3B,chr20,2658393,2664219,-1,1,0,0.87,9,1,8,0,0,178,0,1,0,68.76975714285716
ENSG00000088881,EBF4,chr20,2692780,2760108,1,4,0,0.81,89,3,65,7,0,35,0,3,0,68.77288235294117
ENSG00000088882,CPXM1,chr20,2794069,2800658,-1,1,0,0.81,18,1,9,3,0,84,0,0,0,69.48330000000001
ENSG00000241690,,chr20,2814968,2818066,1,0,2927,,6,1,5,0,0,0,0,0,0,69.949475
ENSG00000258713,C20orf141,chr20,2814987,2815833,1,0,5160,,3,1,2,0,0,10,0,0,0,69.92325
ENSG00000198326,TMEM239,chr20,2816302,2820284,1,0,709,,6,0,6,0,0,11,0,0,0,69.98898
ENSG00000132635,PCED1A,chr20,2835314,2841190,-1,1,0,0.8,13,3,4,0,0,28,0,1,0,70.52802857142856
ENSG00000215305,VPS16,chr20,2840689,2866800,1,1,0,0.8,24,3,15,2,0,148,0,1,0,70.9524
ENSG00000132670,PTPRA,chr20,2870754,3039247,1,1,0,0.95,151,2,126,5,0,347,0,2,0,73.3152349112426
ENSG00000125787,GNRH2,chr20,3042821,3045747,1,1,0,0.9,9,4,5,0,0,56,0,1,0,75.9922
ENSG00000125901,MRPS26,chr20,3046041,3048254,1,1,0,0.9,7,1,6,0,0,14,0,1,0,76.08546666666666
ENSG00000101405,OXT,chr20,3071620,3072517,1,1,0,0.85,3,0,3,0,0,694,0,1,0,76.99775
ENSG00000101200,AVP,chr20,3082556,3084724,-1,1,0,0.86,7,1,6,0,0,1283,0,0,0,77.36803333333334
ENSG00000185019,UBOX5,chr20,3107573,3160196,-1,1,0,0.98,67,3,56,2,0,28,0,5,0,78.42855094339623
ENSG00000215251,FASTKD5,chr20,3146519,3159865,-1,1,0,0.98,17,2,14,0,0,55,0,2,0,78.64028571428571
ENSG00000088899,LZTS3,chr20,3162617,3174504,-1,3,0,0.7833,33,2,31,0,0,38,0,1,0,78.66477692307693
ENSG00000198171,DDRGK1,chr20,3188734,3204700,-1,1,0,0.82,31,1,26,0,0,96,0,1,0,78.46691176470587
ENSG00000125877,ITPA,chr20,3208868,3223870,1,1,0,0.8,20,1,17,0,0,149,0,1,0,78.15076875
ENSG00000088836,SLC4A11,chr20,3227417,3239580,-1,5,0,0.77,27,5,12,2,0,213,0,0,0,77.76075714285714
ENSG00000088854,DNAAF9,chr20,3249306,3407940,-1,1,0,1.13,135,3,106,9,0,39,0,3,0,74.991835
ENSG00000088812,ATRN,chr20,3471018,3651118,1,1,0,0.99,142,2,89,16,0,252,0,1,0,74.09894806629833
ENSG00000125861,GFRA4,chr20,3659248,3663483,-1,1,0,0.95,14,0,5,1,0,38,0,0,0,76.90990000000001
ENSG00000149451,ADAM33,chr20,3667962,3682246,-1,2,0,0.87,36,2,28,2,0,117,0,0,0,77.60056
ENSG00000088827,SIGLEC1,chr20,3686970,3712647,-1,0,4430,,49,1,26,6,0,518,0,0,0,78.78521111111112
ENSG00000132622,HSPA12B,chr20,3730248,3753553,1,4,0,0.8775,52,1,41,1,0,72,0,0,0,80.37728800000001
ENSG00000101220,ADISSP,chr20,3753505,3768738,-1,1,0,0.84,30,2,25,0,0,24,0,1,0,80.88471875
ENSG00000101222,SPEF1,chr20,3777504,3781448,-1,1,0,0.7,9,1,8,0,0,27,0,1,0,81.232125
ENSG00000125817,CENPB,chr20,3783851,3786740,-1,1,0,1.08,10,1,9,0,0,250,0,1,0,81.32695
ENSG00000101224,CDC25B,chr20,3786772,3806730,1,3,0,0.9133,42,2,38,0,0,226,0,2,0,81.48433333333334
ENSG00000125843,AP5S1,chr20,3811384,3828838,1,1,0,0.97,36,2,32,0,0,7,0,4,0,81.74897368421053
ENSG00000088888,MAVS,chr20,3842694,3876123,1,1,0,0.84,50,1,40,0,0,472,0,1,0,82.16335588235295
ENSG00000125779,PANK2,chr20,3888839,3929887,1,1,0,0.88,75,5,68,0,0,277,0,6,0,82.78493095238096
ENSG00000101236,RNF24,chr20,3927309,4015591,-1,1,0,0.86,92,2,81,1,0,89,0,5,0,83.33274666666668
ENSG00000088826,SMOX,chr20,4120980,4187748,1,2,0,0.885,97,2,83,1,0,228,0,0,0,79.05743823529411
ENSG00000171873,ADRA1D,chr20,4220630,4249287,-1,2,0,1.03,39,1,32,0,0,705,0,0,0,73.10832758620688
ENSG00000171867,PRNP,chr20,4685730,4701590,1,1,0,0.89,19,2,15,0,0,996,0,1,0,59.80263529411765
ENSG00000171864,PRND,chr20,4721909,4728460,1,0,32239,,9,1,7,0,0,254,0,1,0,59.010628571428576
ENSG00000101265,RASSF2,chr20,4780019,4823870,-1,1,0,0.84,55,2,53,0,0,212,0,2,0,57.438457777777764
ENSG00000089057,SLC23A2,chr20,4851729,5010293,-1,1,0,0.83,202,2,171,0,0,129,0,4,0,60.68371187499999
ENSG00000089063,TMEM230,chr20,5068232,5113452,-1,1,0,0.89,44,2,40,0,0,54,0,2,0,63.764291304347815
ENSG00000132646,PCNA,chr20,5114953,5126626,-1,2,0,0.96,19,2,16,0,0,1340,0,2,0,63.123969230769234
ENSG00000101290,CDS2,chr20,5126879,5197887,1,1,0,1.0,103,2,94,0,0,63,0,2,0,61.672354166666665
ENSG00000101292,PROKR2,chr20,5299218,5316954,-1,2,0,0.865,11,3,4,0,0,232,0,0,0,62.42483684210526
ENSG00000125772,GPCPD1,chr20,5544404,5611045,-1,1,0,1.4,72,2,66,2,0,57,0,5,0,70.50944705882353
ENSG00000171984,SHLD1,chr20,5750372,5864395,1,0,46837,,130,1,118,3,0,138,0,5,0,74.37079304347827
ENSG00000089199,CHGB,chr20,5911394,5925361,1,1,0,0.83,18,1,16,0,0,267,0,0,0,72.27965333333334
ENSG00000089195,TRMT6,chr20,5937228,5950558,-1,1,0,0.9,12,1,9,0,0,68,0,1,0,73.00082666666667
ENSG00000125885,MCM8,chr20,5949767,5998977,1,1,0,0.9,37,2,31,1,0,365,0,1,0,73.83077399999999
ENSG00000286235,,chr20,5950949,6039856,1,2,0,0.9,75,3,66,1,0,0,0,2,0,74.00522777777778
ENSG00000088766,CRLS1,chr20,6006052,6040053,1,1,0,0.9,33,2,29,0,0,178,0,1,0,74.17944285714286
ENSG00000125872,LRRN4,chr20,6037376,6060313,-1,2,0,0.765,32,1,30,0,0,77,0,0,0,73.58160416666668
ENSG00000101311,FERMT1,chr20,6070288,6123644,-1,1,0,0.86,52,2,43,1,0,184,0,0,0,70.91828181818182
ENSG00000125845,BMP2,chr20,6767686,6780251,1,2,0,1.0,19,1,15,0,0,744,0,0,0,29.01616153846154
ENSG00000101323,HAO1,chr20,7882985,7940520,-1,0,78622,,35,1,19,4,0,162,0,0,0,27.105930508474575
ENSG00000125827,TMX4,chr20,7977346,8019813,-1,1,0,0.99,36,3,20,4,0,73,0,1,0,27.179047727272724
ENSG00000182621,PLCB1,chr20,8077251,8968360,1,1,0,0.98,752,3,524,61,0,493,0,2,0,28.717838677130043
ENSG00000101333,PLCB4,chr20,9067825,9504593,1,1,0,0.97,417,3,332,21,0,354,0,0,0,37.840319406392695
ENSG00000125869,LAMP5,chr20,9514316,9530541,1,2,0,0.865,17,3,11,0,0,101,0,0,0,32.914833333333334
ENSG00000101349,PAK5,chr20,9537370,9839076,-1,1,0,0.76,185,3,108,12,0,115,0,0,0,30.074323102310228
ENSG00000132623,ANKEF1,chr20,9986126,10058303,1,1,0,0.85,53,2,36,2,0,27,0,1,0,28.23677162162162
ENSG00000132639,SNAP25,chr20,10172395,10308258,1,2,0,0.73,118,6,97,1,0,649,0,0,0,35.402537226277374
ENSG00000125863,MKKS,chr20,10401009,10434222,-1,1,0,0.89,33,3,26,1,0,161,0,1,0,41.84274411764706
ENSG00000285508,,chr20,10413520,10434222,-1,1,0,0.89,24,3,20,0,0,9,0,1,0,41.59288571428571
ENSG00000285723,,chr20,10413708,10434222,-1,1,0,0.89,24,3,20,0,0,9,0,1,0,41.59288571428571
ENSG00000149346,SLX4IP,chr20,10435299,10636829,1,0,954,,263,1,244,1,0,41,0,2,0,39.84335221674877
ENSG00000101384,JAG1,chr20,10637684,10674396,-1,1,0,0.83,92,3,88,0,0,896,0,0,0,39.447156756756755
ENSG00000132640,BTBD3,chr20,11890723,11926609,1,1,0,0.98,43,4,38,0,0,82,0,0,0,17.958154054054052
ENSG00000172296,SPTLC3,chr20,13008972,13169103,1,0,50920,,141,0,93,10,0,224,0,0,0,35.01638447204969
ENSG00000101230,ISM1,chr20,13221274,13300651,1,2,0,0.88,90,3,70,4,0,156,0,5,0,38.69508148148148
ENSG00000089123,TASP1,chr20,13388891,13638946,-1,1,0,0.76,187,2,138,8,0,289,0,1,0,49.50279760956175
ENSG00000089048,ESF1,chr20,13714322,13785409,-1,1,0,0.85,52,1,42,3,0,40,0,1,0,51.436702777777775
ENSG00000101247,NDUFAF5,chr20,13785007,13821580,1,1,0,0.85,38,1,27,3,0,59,0,1,0,47.64651578947368
ENSG00000101251,SEL1L2,chr20,13849247,13996443,-1,1,0,0.99,92,3,55,10,0,33,0,0,0,40.3184
ENSG00000172264,MACROD2,chr20,13995369,16053197,1,1,0,0.99,1509,7,951,147,0,208,0,0,0,20.64985
ENSG00000125848,FLRT3,chr20,14322985,14337631,-1,0,326563,,26,1,24,1,0,112,0,0,0,19.07999375
ENSG00000089177,KIF16B,chr20,16272104,16573448,-1,1,0,0.88,282,1,211,14,0,103,0,1,0,32.13485397350994
ENSG00000125870,SNRPB2,chr20,16729958,16742564,1,1,0,0.87,15,2,10,1,0,51,0,2,0,39.45510714285713
ENSG00000125879,OTOR,chr20,16748358,16770062,1,0,17888,,21,1,14,3,0,232,0,0,0,38.945782608695644
ENSG00000125851,PCSK2,chr20,17226107,17484578,1,4,0,0.8325,196,3,123,23,0,258,0,0,0,58.98654115384615
ENSG00000125864,BFSP1,chr20,17493905,17569220,-1,2,0,0.99,93,3,71,5,0,151,0,2,0,71.37696184210526
ENSG00000125868,DSTN,chr20,17569152,17609919,1,2,0,0.855,57,1,53,0,0,284,0,2,0,70.78925952380952
ENSG00000125844,RRBP1,chr20,17613678,17682295,-1,2,0,0.86,158,2,138,2,0,240,0,2,0,67.76071014492756
ENSG00000125888,BANF2,chr20,17693672,17735871,1,0,10861,,59,1,48,1,0,30,0,0,0,65.20946046511628
ENSG00000089006,SNX5,chr20,17941597,17969022,-1,1,0,0.93,57,3,41,0,0,130,0,4,0,67.84855357142858
ENSG00000125850,OVOL2,chr20,17956979,18059188,-1,3,0,0.8533,141,5,115,4,0,97,0,4,0,66.36310582524273
ENSG00000125871,MGME1,chr20,17968213,17991136,1,1,0,0.93,27,3,22,0,0,169,0,2,0,67.34592083333332
ENSG00000149474,KAT14,chr20,18137228,18188387,1,1,0,0.9,43,5,26,1,0,110,0,1,0,58.63182307692308
ENSG00000232838,PET117,chr20,18137863,18143169,1,1,0,0.9,9,3,5,0,0,22,0,1,0,59.62345
ENSG00000125846,ZNF133,chr20,18288265,18316996,1,1,0,0.84,22,3,12,3,0,26,0,1,0,60.321659999999994
ENSG00000089091,DZANK1,chr20,18383361,18467332,-1,1,0,0.73,54,2,44,0,0,39,0,1,0,62.71846705882353
ENSG00000132664,POLR3F,chr20,18466878,18484648,1,1,0,0.73,11,3,3,0,0,36,0,1,0,63.64909473684211
ENSG00000089050,RBBP9,chr20,18486540,18497234,-1,1,0,0.7,6,1,4,0,0,46,0,1,0,64.06367272727272
ENSG00000101310,SEC23B,chr20,18507520,18561415,1,1,0,0.89,35,2,25,1,0,151,0,1,0,65.02274444444444
ENSG00000232388,SMIM26,chr20,18567347,18569563,1,1,0,1.01,3,1,2,0,0,11,0,1,0,65.30760000000001
ENSG00000284776,,chr20,18567453,18744216,1,2,0,0.96,162,2,138,9,0,0,0,2,0,62.19815056179775
ENSG00000125821,DTD1,chr20,18587920,18766644,1,1,0,0.91,158,1,135,10,0,41,0,1,0,61.24154111111111
ENSG00000132631,SCP2D1,chr20,18813783,18814378,1,0,225335,,1,0,0,0,0,17,0,0,0,54.6138
ENSG00000185052,SLC24A3,chr20,19212510,19722926,1,1,0,0.97,504,2,371,38,0,223,0,0,0,34.415890410958895
ENSG00000132669,RIN2,chr20,19757606,20003571,1,2,0,0.725,355,6,324,3,0,126,0,1,0,43.39439959677419
ENSG00000173418,NAA20,chr20,20017310,20033655,1,1,0,0.84,13,1,12,0,0,46,0,1,0,48.80163333333333
ENSG00000101343,CRNKL1,chr20,20034368,20056046,-1,1,0,0.82,17,2,14,0,0,192,0,1,0,47.4849695652174
ENSG00000089101,CFAP61,chr20,20052514,20360703,1,1,0,0.82,246,4,182,13,0,191,0,1,0,37.322145307443364
ENSG00000173404,INSM1,chr20,20368104,20370949,1,1,0,1.02,9,1,8,0,0,361,0,0,0,36.6526
ENSG00000188559,RALGAPA2,chr20,20389530,20712644,-1,2,0,0.84,330,0,266,15,0,60,0,2,0,36.47089290123456
ENSG00000088970,KIZ,chr20,21125975,21246622,1,1,0,0.88,102,2,81,4,0,77,0,1,0,53.11690901639344
ENSG00000088930,XRN2,chr20,21303304,21389826,1,1,0,0.89,70,2,51,3,0,76,0,1,0,56.27501590909091
ENSG00000125816,NKX2-4,chr20,21395365,21397526,-1,1,0,1.0,7,1,6,0,0,32,0,0,0,57.39705
ENSG00000125820,NKX2-2,chr20,21511017,21514064,-1,1,0,0.83,9,3,6,0,0,189,0,0,0,47.635925
ENSG00000125813,PAX1,chr20,21705659,21718481,1,3,0,0.8267,28,2,26,0,0,581,0,0,0,39.02527692307692
ENSG00000125798,FOXA2,chr20,22580998,22585455,-1,1,0,0.84,14,3,11,0,0,366,0,0,0,49.92204
ENSG00000132671,SSTR4,chr20,23035312,23039237,1,1,0,0.86,8,0,7,0,0,742,0,0,0,72.56541999999999
ENSG00000178726,THBD,chr20,23045633,23049672,-1,1,0,0.75,11,1,9,0,0,718,0,0,0,72.87854
ENSG00000125810,CD93,chr20,23065139,23086324,-1,0,13558,,39,1,32,0,0,222,0,0,0,73.22704545454546
ENSG00000132661,NXT1,chr20,23350767,23354771,1,1,0,0.87,8,2,5,0,0,279,0,1,0,65.97612000000001
ENSG00000125812,GZF1,chr20,23362000,23373062,1,2,0,0.94,18,2,16,0,0,115,0,1,0,64.84948333333332
ENSG00000125814,NAPB,chr20,23374519,23421519,-1,1,0,0.69,46,1,41,0,0,88,0,1,0,62.453906249999996
ENSG00000125823,CSTL1,chr20,23426104,23444930,1,0,4447,,17,0,11,3,0,23,0,0,0,60.025965
ENSG00000125831,CST11,chr20,23450403,23453210,-1,0,28746,,4,0,2,0,0,9,0,0,0,59.270199999999996
ENSG00000125815,CST8,chr20,23491101,23496010,1,0,69444,,4,0,3,0,0,166,0,0,0,58.13451666666666
ENSG00000101435,CST9L,chr20,23564732,23568484,-1,0,68785,,2,1,0,0,0,9,0,0,0,57.17415
ENSG00000173335,CST9,chr20,23602410,23605917,-1,0,31352,,4,0,3,0,0,58,0,0,0,56.24602
ENSG00000101439,CST3,chr20,23626706,23638556,-1,1,0,0.96,29,3,22,1,0,967,0,0,0,55.22962307692307
ENSG00000101441,CST4,chr20,23685640,23689038,-1,0,47591,,4,0,1,0,0,317,0,0,0,52.826499999999996
ENSG00000170373,CST1,chr20,23747562,23751268,-1,0,109513,,3,0,0,0,0,128,0,0,0,49.292525
ENSG00000170369,CST2,chr20,23823769,23826729,-1,0,161783,,5,0,4,1,0,99,0,0,0,44.227675
ENSG00000170367,CST5,chr20,23875934,23880081,-1,0,108431,,6,1,5,0,0,165,0,0,0,41.53153999999999
ENSG00000149435,GGTLC1,chr20,23985050,23988779,-1,1,0,0.97,6,0,5,0,0,638,0,0,0,38.75092
ENSG00000101463,SYNDIG1,chr20,24468025,24666616,1,1,0,0.87,228,2,173,10,0,64,0,0,0,36.0632725
ENSG00000077984,CST7,chr20,24949269,24959928,1,0,30724,,31,2,29,0,0,208,0,3,0,55.86841666666667
ENSG00000101474,APMAP,chr20,24962925,24992782,-1,1,0,0.87,47,3,43,0,0,91,0,1,0,57.03197419354839
ENSG00000154930,ACSS1,chr20,25006230,25058980,-1,1,0,0.8,103,4,96,0,0,97,0,4,0,59.70470370370371
ENSG00000100987,VSX1,chr20,25070885,25082141,-1,2,0,0.765,24,1,14,0,0,395,0,0,0,62.1847
ENSG00000197586,ENTPD6,chr20,25195693,25228075,1,2,0,0.8,56,3,49,1,0,60,0,1,0,71.36534242424241
ENSG00000100994,PYGB,chr20,25248030,25298014,1,1,0,0.98,107,2,105,0,0,134,0,1,0,70.81254117647059
ENSG00000100997,ABHD12,chr20,25294742,25390866,-1,1,0,0.96,142,4,132,0,0,155,0,2,0,67.61167835051546
ENSG00000101003,GINS1,chr20,25391008,25452700,1,2,0,0.97,44,3,27,2,0,133,0,2,0,65.90289682539684
ENSG00000101004,NINL,chr20,25451594,25585586,-1,1,0,1.03,190,1,161,4,0,101,0,0,0,64.60172814814814
ENSG00000170191,NANP,chr20,25612935,25624014,-1,1,0,0.87,10,1,7,0,0,54,0,1,0,59.023583333333335
ENSG00000130684,ZNF337,chr20,25673195,25696860,-1,1,0,0.85,24,1,21,1,0,36,0,1,0,49.983095999999996
ENSG00000215547,DEFB115,chr20,31257664,31259632,1,0,215614,,0,0,0,0,0,6,0,0,0,82.97203333333333
ENSG00000215545,DEFB116,chr20,31303212,31308585,-1,0,166661,,0,0,0,0,0,7,0,0,0,82.44804285714285
ENSG00000131068,DEFB118,chr20,31368601,31373923,1,0,101323,,1,0,0,0,0,8,0,0,0,82.25986666666667
ENSG00000180483,DEFB119,chr20,31377164,31390590,-1,0,84656,,4,1,1,0,0,31,0,0,0,82.29408000000002
ENSG00000204548,DEFB121,chr20,31404845,31412838,-1,0,62408,,2,1,1,0,0,8,0,0,0,82.2977
ENSG00000180424,DEFB123,chr20,31440632,31450257,1,0,24989,,9,1,8,0,0,4,0,0,0,81.85175999999998
ENSG00000180383,DEFB124,chr20,31465471,31476757,-1,1,0,0.78,14,1,10,1,0,8,0,0,0,81.02025384615384
ENSG00000088320,REM1,chr20,31474979,31484917,1,2,0,0.825,12,1,9,0,0,29,0,0,0,80.60727272727273
ENSG00000101294,HM13,chr20,31514370,31577923,1,3,0,0.9133,105,4,98,0,0,237,0,6,0,75.95890769230769
ENSG00000101898,MCTS2,chr20,31547379,31569541,1,1,0,1.12,46,2,43,0,0,23,0,3,0,74.93926666666665
ENSG00000125968,ID1,chr20,31573014,31606515,1,4,0,0.8625,61,3,54,0,0,634,0,2,0,72.39291428571428
ENSG00000131055,COX4I2,chr20,31637875,31645027,1,1,0,0.8,9,1,4,1,0,124,0,0,0,69.069825
ENSG00000171552,BCL2L1,chr20,31664452,31723989,-1,2,0,0.86,142,7,130,0,0,987,0,5,0,67.3850131147541
ENSG00000088325,TPX2,chr20,31739248,31801805,1,1,0,0.98,45,2,39,1,0,322,0,2,0,67.69923593749999
ENSG00000101306,MYLK2,chr20,31819287,31834689,1,1,0,0.74,24,1,20,0,0,222,0,0,0,69.94037647058823
ENSG00000179772,FOXS1,chr20,31844303,31845604,-1,1,0,0.78,5,1,4,0,0,55,0,0,0,70.93333333333334
ENSG00000149599,DUSP15,chr20,31847637,31870664,-1,3,0,0.8467,46,3,31,8,0,44,0,0,0,71.75973750000001
ENSG00000131044,TTLL9,chr20,31870634,31945000,1,2,0,1.035,78,2,44,6,0,162,0,1,0,74.20728666666666
ENSG00000088356,PDRG1,chr20,31944337,31952069,-1,1,0,1.05,11,1,10,0,0,62,0,1,0,75.74875555555556
ENSG00000260903,XKR7,chr20,31968151,32003387,1,3,0,0.9533,42,2,32,2,0,5,0,0,0,76.647725
ENSG00000101331,CCM2L,chr20,32010408,32032185,1,2,0,0.945,34,2,26,1,0,31,0,0,0,77.41877826086956
ENSG00000101336,HCK,chr20,32052197,32101856,1,1,0,0.74,55,1,44,0,0,371,0,0,0,78.88305882352941
ENSG00000101337,TM9SF4,chr20,32109714,32167258,1,0,22695,,74,1,58,2,0,72,0,2,0,80.3172224137931
ENSG00000293164,,chr20,32186477,32190360,-1,1,0,0.87,8,1,7,0,0,9,0,1,0,80.93186
ENSG00000126003,PLAGL2,chr20,32192504,32207743,-1,1,0,0.98,32,1,30,0,0,150,0,2,0,81.01363125
ENSG00000101346,POFUT1,chr20,32207851,32238658,1,1,0,0.98,44,1,41,0,0,114,0,2,0,81.1262
ENSG00000101350,KIF3B,chr20,32277651,32335011,1,1,0,0.72,89,1,67,3,0,102,0,4,0,80.74353620689655
ENSG00000171456,ASXL1,chr20,32358266,32439319,1,1,0,1.06,88,4,66,3,0,887,0,5,0,77.06330609756098
ENSG00000197183,NOL4L,chr20,32443059,32585333,-1,4,0,0.925,312,10,282,0,0,56,0,17,0,71.85054545454545
ENSG00000198547,C20orf203,chr20,32631625,32673941,-1,0,45787,,65,1,48,2,0,16,0,1,0,72.06860930232557
ENSG00000285382,,chr20,32632183,32743567,-1,1,0,0.91,144,2,114,3,0,0,0,4,0,72.66956194690266
ENSG00000149600,COMMD7,chr20,32702648,32743928,-1,1,0,0.91,42,1,39,1,0,65,0,3,0,73.32959523809524
ENSG00000088305,DNMT3B,chr20,32762385,32809359,1,1,0,0.8,67,6,57,0,0,665,0,2,0,75.66543541666667
ENSG00000101367,MAPRE1,chr20,32819769,32856284,1,1,0,1.02,43,1,42,0,0,115,0,1,0,78.28420540540542
ENSG00000215529,EFCAB8,chr20,32858923,32961845,1,0,38605,,83,1,37,12,0,7,0,0,0,79.44576346153848
