gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000286905,,chr2,3532008,3558333,-1,1,0,0.89,28,3,23,0,0.0,0.0,0.0,1,0,76.89354074074073
ENSG00000171865,RNASEH1,chr2,3541430,3558371,-1,1,0,0.89,13,1,11,0,0.0,105.0,0.0,1,0,76.9551388888889
ENSG00000171863,RPS7,chr2,3575198,3580952,1,1,0,0.9,14,1,13,0,0.0,165.0,0.0,1,0,77.16799999999999
ENSG00000118004,COLEC11,chr2,3592791,3644649,1,5,0,0.836,86,5,68,0,0.0,151.0,0.0,0,0,77.11047358490566
ENSG00000151360,ALLC,chr2,3658200,3702671,1,0,567,,40,1,26,5,0.0,142.0,0.0,0,0,76.03893260869565
ENSG00000214866,DCDC2C,chr2,3703575,3848008,1,2,0,0.865,123,2,63,17,0.0,43.0,0.0,0,0,70.60280344827586
ENSG00000176887,SOX11,chr2,5692384,5701385,1,2,0,0.925,23,3,20,0,0.0,807.0,0.0,0,0,22.04191
ENSG00000134326,CMPK2,chr2,6840570,6866635,-1,1,0,0.94,31,3,23,0,0.0,213.0,0.0,1,0,60.715022222222224
ENSG00000134321,RSAD2,chr2,6865557,6898239,1,1,0,0.94,40,4,34,0,0.0,314.0,0.0,3,0,62.89034545454545
ENSG00000151692,RNF144A,chr2,6917386,7068286,1,2,0,0.9,245,2,238,0,0.0,127.0,0.0,4,0,66.66885394736842
ENSG00000115738,ID2,chr2,8678845,8684461,1,2,0,0.95,16,2,14,0,0.0,373.0,0.0,3,0,59.60951666666667
ENSG00000134313,KIDINS220,chr2,8721081,8837630,-1,1,0,0.97,92,1,66,1,0.0,176.0,0.0,1,0,63.75228305084745
ENSG00000143797,MBOAT2,chr2,8852690,9003747,-1,1,0,0.95,143,1,105,12,0.0,142.0,0.0,0,0,65.9095217105263
ENSG00000151693,ASAP2,chr2,9206758,9405683,1,4,0,0.9125,306,1,277,4,0.0,327.0,0.0,0,0,71.038527
ENSG00000119185,ITGB1BP1,chr2,9403475,9423891,-1,1,0,0.91,34,3,30,0,0.0,156.0,0.0,1,0,70.1434590909091
ENSG00000119203,CPSF3,chr2,9423631,9473110,1,1,0,0.91,47,2,38,2,0.0,78.0,0.0,1,0,69.815724
ENSG00000134330,IAH1,chr2,9473658,9496543,1,1,0,0.88,27,2,24,0,0.0,95.0,0.0,1,0,69.74715833333333
ENSG00000151694,ADAM17,chr2,9488486,9556732,-1,1,0,0.83,71,1,64,1,0.0,879.0,0.0,2,0,70.18902714285713
ENSG00000134308,YWHAQ,chr2,9583967,9639472,-1,1,0,0.95,66,4,56,0,0.0,457.0,0.0,5,0,72.49020178571429
ENSG00000115750,TAF1B,chr2,9843443,9934416,1,1,0,1.06,74,1,59,5,0.0,89.0,0.0,1,0,73.03530217391304
ENSG00000134317,GRHL1,chr2,9951693,10002277,1,1,0,1.13,75,3,71,0,0.0,270.0,0.0,0,0,71.48408269230771
ENSG00000172059,KLF11,chr2,10042849,10054836,1,1,0,1.05,23,3,19,1,0.0,171.0,0.0,2,0,72.23363846153846
ENSG00000205795,CYS1,chr2,10056473,10080944,-1,1,0,0.85,34,1,28,2,0.0,265.0,0.0,0,0,72.60098076923076
ENSG00000171848,RRM2,chr2,10120698,10211725,1,2,0,0.96,143,6,120,5,0.0,421.0,0.0,1,0,73.37958260869564
ENSG00000115756,HPCAL1,chr2,10301356,10427835,1,3,0,0.8267,252,7,238,1,0.0,82.0,0.0,6,0,76.04169296875
ENSG00000115758,ODC1,chr2,10439968,10450116,-1,1,0,1.03,24,5,19,0,0.0,447.0,0.0,2,0,76.82954545454545
ENSG00000115761,NOL10,chr2,10562295,10690415,-1,1,0,0.82,114,1,103,4,0.0,47.0,0.0,1,0,71.14601162790699
ENSG00000143882,ATP6V1C2,chr2,10721100,10785110,1,1,0,0.9,96,2,86,1,0.0,60.0,0.0,0,0,68.34602307692307
ENSG00000143870,PDIA6,chr2,10783378,10837977,-1,1,0,0.93,74,4,54,6,0.0,380.0,0.0,2,0,67.29208928571428
ENSG00000162975,KCNF1,chr2,10911096,10914225,1,2,0,0.835,9,2,7,0,0.0,117.0,0.0,0,0,63.589275
ENSG00000150873,CIMIP5,chr2,11133009,11154576,1,0,878,,23,2,14,3,0.0,8.0,0.0,2,0,56.37718260869565
ENSG00000162976,SLC66A3,chr2,11155198,11178870,1,1,0,0.88,34,3,25,0,0.0,30.0,0.0,2,0,57.27250800000001
ENSG00000134318,ROCK2,chr2,11179759,11348330,-1,1,0,0.92,150,2,98,3,0.0,453.0,0.0,2,0,61.98895029585799
ENSG00000169016,E2F6,chr2,11444375,11466177,-1,1,0,0.98,18,1,14,1,0.0,203.0,0.0,1,0,65.73987826086956
ENSG00000196208,GREB1,chr2,11482341,11642789,1,5,0,0.782,239,7,207,5,0.0,119.0,0.0,0,0,65.1957475308642
ENSG00000169006,NTSR2,chr2,11658178,11670195,-1,1,0,0.9,19,0,7,5,0.0,89.0,0.0,0,0,64.28760769230769
ENSG00000134324,LPIN1,chr2,11677544,11827409,1,2,0,0.93,219,5,166,9,0.0,448.0,0.0,9,0,64.22860466666667
ENSG00000071575,TRIB2,chr2,12716910,12742734,1,1,0,1.01,47,3,44,0,0.0,224.0,0.0,4,0,57.021844444444426
ENSG00000162981,LRATD1,chr2,14632700,14650814,1,1,0,0.74,23,1,18,2,0.0,61.0,0.0,0,0,27.914726315789476
ENSG00000151779,NBAS,chr2,15166913,15561340,-1,1,0,0.74,419,1,226,44,0.0,494.0,0.0,1,0,58.18385848101266
ENSG00000079785,DDX1,chr2,15591178,15634346,1,1,0,0.84,61,2,37,9,0.0,130.0,0.0,2,0,68.8080340909091
ENSG00000134323,MYCN,chr2,15938396,15947022,1,1,0,0.77,21,3,18,0,8.0,594.0,1.0,0,0,61.05309
ENSG00000197872,CYRIA,chr2,16549459,16666331,-1,0,40905,,145,2,133,3,0.0,121.0,0.0,0,0,33.723263559322035
ENSG00000214842,RAD51AP2,chr2,17510579,17518440,-1,0,20448,,5,1,4,0,0.0,144.0,0.0,0,0,34.403925
ENSG00000163032,VSNL1,chr2,17539020,17657018,1,2,0,0.97,136,4,112,5,0.0,174.0,0.0,0,0,39.691758823529405
ENSG00000163029,SMC6,chr2,17663583,17800242,-1,1,0,0.94,97,2,66,7,0.0,91.0,0.0,2,0,41.6283408759124
ENSG00000178295,GEN1,chr2,17753278,17788946,1,1,0,0.94,34,2,26,0,0.0,141.0,0.0,1,0,41.28627837837837
ENSG00000151379,MSGN1,chr2,17816460,17817798,1,0,59973,,2,0,2,0,0.0,24.0,0.0,0,0,40.69223333333333
ENSG00000170745,KCNS3,chr2,17877847,18361616,1,2,0,0.89,334,2,207,32,0.0,99.0,0.0,0,0,34.21564783505155
ENSG00000240857,RDH14,chr2,18554723,18560679,-1,1,0,0.96,8,1,6,0,0.0,50.0,0.0,1,0,24.18765714285714
ENSG00000250741,NT5C1B-RDH14,chr2,18555545,18589564,-1,2,0,0.9,26,2,12,0,0.0,34.0,0.0,1,0,24.23315142857143
ENSG00000185013,NT5C1B,chr2,18562871,18589572,-1,1,0,0.84,17,1,5,0,0.0,88.0,0.0,0,0,24.243989285714285
ENSG00000143867,OSR1,chr2,19351485,19359486,-1,3,0,0.86,25,1,24,0,0.0,196.0,0.0,0,0,20.973255555555554
ENSG00000183891,TTC32,chr2,19896631,19902001,-1,1,0,0.99,12,1,11,0,0.0,42.0,0.0,1,0,43.3526
ENSG00000118965,WDR35,chr2,19910263,19990141,-1,1,0,0.98,52,1,35,4,0.0,156.0,0.0,1,0,45.214772839506175
ENSG00000132031,MATN3,chr2,19992052,20012669,-1,1,0,0.88,13,2,5,1,0.0,227.0,0.0,0,0,47.65909130434784
ENSG00000068697,LAPTM4A,chr2,20032649,20051693,-1,1,0,0.87,33,1,31,0,0.0,122.0,0.0,1,0,50.31529
ENSG00000115884,SDC1,chr2,20200796,20225433,-1,1,0,0.82,63,2,61,0,0.0,972.0,0.0,1,0,60.918684000000006
ENSG00000055917,PUM2,chr2,20248691,20352234,-1,1,0,1.02,88,2,74,0,0.0,123.0,0.0,2,0,60.96732884615384
ENSG00000143878,RHOB,chr2,20447074,20449440,1,1,0,0.91,8,1,7,0,0.0,268.0,0.0,1,0,59.89676666666667
ENSG00000118960,HS1BP3,chr2,20560448,20651152,-1,1,0,1.06,207,2,192,0,0.0,72.0,0.0,2,0,62.31476304347827
ENSG00000143869,GDF7,chr2,20667144,20679243,1,2,0,0.92,34,2,32,0,0.0,183.0,0.0,0,0,64.16222307692308
ENSG00000118961,LDAH,chr2,20684014,20823130,-1,1,0,0.75,86,1,53,8,0.0,137.0,0.0,1,0,65.71212857142858
ENSG00000084674,APOB,chr2,21001429,21044073,-1,1,0,1.36,90,2,23,7,0.0,1039.0,0.0,0,0,52.98772954545454
ENSG00000218819,TDRD15,chr2,21123968,21144368,1,0,79879,,12,0,1,5,0.0,45.0,0.0,0,0,46.34917619047619
ENSG00000119771,KLHL29,chr2,23385179,23708611,1,6,0,0.755,525,5,456,16,0.0,182.0,0.0,1,0,41.87963846153846
ENSG00000119778,ATAD2B,chr2,23748664,23927164,-1,1,0,0.95,135,2,100,7,0.0,52.0,0.0,2,0,60.71770167597766
ENSG00000173960,UBXN2A,chr2,23926788,24004909,1,2,0,1.02,49,3,31,2,0.0,64.0,0.0,2,0,68.8280329113924
ENSG00000205639,MFSD2B,chr2,24010081,24063321,1,2,0,0.795,66,5,48,3,0.0,229.0,0.0,1,0,71.15498518518518
ENSG00000163026,WDCP,chr2,24029347,24049575,-1,0,255,,17,3,10,0,0.0,96.0,0.0,1,0,71.24989090909092
ENSG00000119782,FKBP1B,chr2,24049701,24063681,1,1,0,0.77,18,2,9,3,0.0,312.0,0.0,0,0,71.68207333333334
ENSG00000115128,SF3B6,chr2,24067579,24076464,-1,1,0,0.73,5,0,5,0,0.0,269.0,0.0,1,0,72.01830000000001
ENSG00000219626,FAM228B,chr2,24076526,24169642,1,3,0,0.8633,81,9,43,7,0.0,28.0,0.0,3,0,73.0220755319149
ENSG00000115129,TP53I3,chr2,24077433,24085861,-1,1,0,0.85,15,4,11,0,0.0,86.0,0.0,2,0,72.21904
ENSG00000176732,PFN4,chr2,24114637,24123734,-1,1,0,1.01,12,2,10,0,0.0,169.0,0.0,1,0,72.96706
ENSG00000276087,,chr2,24124366,24190436,1,2,0,0.91,48,3,15,5,0.0,1.0,0.0,1,0,73.62254477611941
ENSG00000186453,FAM228A,chr2,24175051,24200849,1,2,0,0.91,19,1,12,0,0.0,17.0,0.0,0,0,74.12742592592593
ENSG00000198399,ITSN2,chr2,24202864,24360807,-1,1,0,0.89,132,5,106,7,0.0,133.0,0.0,1,0,74.19467861635219
ENSG00000084676,NCOA1,chr2,24490992,24770702,1,1,0,1.14,250,3,186,10,0.0,399.0,0.0,2,0,72.417643772242
ENSG00000184924,PTRHD1,chr2,24789728,24793391,-1,1,0,0.84,8,2,6,0,0.0,39.0,0.0,1,0,70.38155
ENSG00000138092,CENPO,chr2,24793111,24822376,1,1,0,0.84,38,3,24,0,0.0,97.0,0.0,2,0,70.44870333333333
ENSG00000138031,ADCY3,chr2,24819169,24920299,-1,1,0,1.17,156,3,129,3,0.0,264.0,0.0,2,0,71.03348235294118
ENSG00000115137,DNAJC27,chr2,24943636,24972094,-1,1,0,0.85,29,2,20,2,0.0,96.0,0.0,1,0,71.12212413793104
ENSG00000084710,EFR3B,chr2,25042048,25159135,1,2,0,0.87,112,3,79,8,0.0,55.0,0.0,0,0,70.74658050847458
ENSG00000115138,POMC,chr2,25160853,25168903,-1,2,0,0.87,12,3,8,0,0.0,1732.0,0.0,1,0,70.63654444444444
ENSG00000119772,DNMT3A,chr2,25227855,25342590,-1,4,0,0.795,221,6,212,0,6.0,882.0,1.0,12,0,65.92234310344827
ENSG00000138101,DTNB,chr2,25377028,25673717,-1,1,0,1.11,318,2,274,11,0.0,60.0,0.0,3,0,58.06567382550336
ENSG00000143970,ASXL2,chr2,25733753,25878487,-1,1,0,0.91,118,2,101,6,0.0,269.0,0.0,3,0,57.68924620689655
ENSG00000084731,KIF3C,chr2,25926589,25982761,-1,1,0,0.76,57,1,50,0,0.0,66.0,0.0,1,0,67.39639473684211
ENSG00000084733,RAB10,chr2,26033481,26138436,1,1,0,0.96,111,1,98,2,0.0,153.0,0.0,4,0,73.30146509433962
ENSG00000157833,GAREM2,chr2,26173088,26189663,1,3,0,0.9733,36,1,32,0,0.0,31.0,0.0,2,0,74.53147777777777
ENSG00000084754,HADHA,chr2,26190635,26245044,-1,1,0,0.73,49,1,42,2,0.0,501.0,0.0,1,0,74.06855454545456
ENSG00000138029,HADHB,chr2,26243170,26290467,1,2,0,0.81,45,1,43,1,0.0,348.0,0.0,1,0,73.15015208333334
ENSG00000173567,ADGRF3,chr2,26308173,26346817,-1,1,0,0.87,53,3,38,1,0.0,29.0,0.0,1,0,72.3282675
ENSG00000138018,SELENOI,chr2,26308547,26395885,1,1,0,0.87,101,3,79,2,0.0,93.0,0.0,1,0,72.4019034090909
ENSG00000157856,DRC1,chr2,26401920,26456717,1,1,0,0.86,53,1,39,1,0.0,304.0,0.0,0,0,73.093025
ENSG00000115155,OTOF,chr2,26457203,26558756,-1,1,0,0.67,151,3,96,17,0.0,117.0,0.0,1,0,72.79682718446601
ENSG00000173557,CIMIP2C,chr2,26562585,26579532,1,2,0,0.825,26,1,12,6,0.0,17.0,0.0,0,0,71.55417777777778
ENSG00000157884,CIB4,chr2,26581205,26641366,-1,0,17972,,85,0,68,2,0.0,156.0,0.0,0,0,70.76065409836066
ENSG00000171303,KCNK3,chr2,26692722,26733420,1,2,0,1.05,92,1,87,0,0.0,296.0,0.0,0,0,69.0394512195122
ENSG00000213699,SLC35F6,chr2,26764240,26781231,1,1,0,0.9,28,1,27,0,0.0,39.0,0.0,2,0,67.69453333333334
ENSG00000115163,CENPA,chr2,26764289,26801067,1,2,0,0.97,44,2,41,0,0.0,190.0,0.0,4,0,67.49453947368421
ENSG00000157851,DPYSL5,chr2,26847747,26950351,1,1,0,0.81,131,2,115,0,0.0,246.0,0.0,0,0,68.09834271844659
ENSG00000084764,MAPRE3,chr2,26970633,27027219,1,1,0,0.9,86,5,66,2,0.0,107.0,0.0,0,0,71.53889298245613
ENSG00000119777,TMEM214,chr2,27032910,27041697,1,1,0,1.08,12,1,8,0,0.0,43.0,0.0,1,0,72.50679
ENSG00000084693,AGBL5,chr2,27042364,27070622,1,1,0,0.93,43,3,34,0,0.0,238.0,0.0,2,0,72.89886333333335
ENSG00000228474,OST4,chr2,27070470,27071685,-1,1,0,1.07,5,2,3,0,0.0,25.0,0.0,1,0,73.20536666666666
ENSG00000138080,EMILIN1,chr2,27078044,27086408,1,2,0,0.8,22,1,21,0,0.0,223.0,0.0,2,0,73.46472222222222
ENSG00000138030,KHK,chr2,27086723,27100777,1,1,0,0.93,29,2,25,0,0.0,122.0,0.0,0,0,73.78715333333334
ENSG00000138028,CGREF1,chr2,27098889,27119128,-1,1,0,0.95,24,1,11,4,0.0,91.0,0.0,0,0,74.26203809523811
ENSG00000143994,ABHD1,chr2,27123789,27130812,1,1,0,0.81,12,1,9,0,0.0,30.0,0.0,1,0,74.9539125
ENSG00000138073,PREB,chr2,27130752,27134671,-1,1,0,0.97,9,1,8,0,0.0,47.0,0.0,1,0,75.18375999999999
ENSG00000186143,PRR30,chr2,27136848,27139410,-1,0,2029,,4,0,2,0,0.0,8.0,0.0,0,0,75.40066666666667
ENSG00000163792,TCF23,chr2,27149004,27156974,1,1,0,0.77,17,1,15,0,0.0,35.0,0.0,0,0,76.08611111111111
ENSG00000138074,SLC5A6,chr2,27199587,27212958,-1,1,0,0.96,27,4,22,0,0.0,105.0,0.0,1,0,78.49573571428571
ENSG00000138085,ATRAID,chr2,27212041,27217178,1,1,0,0.96,9,3,6,0,0.0,278.0,0.0,2,0,78.79186666666668
ENSG00000084774,CAD,chr2,27217369,27243943,1,1,0,0.97,26,1,16,1,0.0,488.0,0.0,1,0,79.26492499999998
ENSG00000115194,SLC30A3,chr2,27253515,27275817,-1,1,0,0.84,38,2,29,0,0.0,99.0,0.0,0,0,79.83868260869565
ENSG00000163793,DNAJC5G,chr2,27275433,27281499,1,0,10112,,11,1,10,0,0.0,46.0,0.0,0,0,79.8973142857143
ENSG00000138100,TRIM54,chr2,27282366,27309400,1,1,0,0.7,45,3,36,0,0.0,197.0,0.0,0,0,79.83742142857143
ENSG00000163794,UCN,chr2,27307400,27308445,-1,1,0,0.7,3,1,2,0,0.0,229.0,0.0,0,0,79.7524
ENSG00000115204,MPV17,chr2,27309486,27325680,-1,0,889,,27,3,23,0,0.0,200.0,0.0,1,0,79.63708888888888
ENSG00000115207,GTF3C2,chr2,27324198,27357187,-1,1,0,0.88,30,5,17,1,0.0,43.0,0.0,1,0,79.28398529411766
ENSG00000115211,EIF2B4,chr2,27363420,27370400,-1,1,0,0.89,9,3,2,0,0.0,197.0,0.0,1,0,78.781675
ENSG00000115234,SNX17,chr2,27370496,27377535,1,1,0,0.89,18,2,15,0,0.0,140.0,0.0,1,0,78.61502222222222
ENSG00000163795,ZNF513,chr2,27377235,27380790,-1,2,0,0.725,13,3,9,0,0.0,88.0,0.0,1,0,78.49985999999998
ENSG00000115241,PPM1G,chr2,27381194,27409674,-1,2,0,1.1,25,1,21,0,0.0,75.0,0.0,3,0,78.08892333333333
ENSG00000115216,NRBP1,chr2,27427790,27442260,1,2,0,0.9,19,3,14,0,0.0,105.0,0.0,1,0,76.99145333333333
ENSG00000157992,KRTCAP3,chr2,27442337,27446481,1,1,0,0.88,7,1,6,0,0.0,47.0,0.0,0,0,76.72958
ENSG00000138002,IFT172,chr2,27444377,27489836,-1,1,0,1.13,21,1,12,3,0.0,374.0,0.0,1,0,76.11729574468085
ENSG00000115226,FNDC4,chr2,27491883,27495631,-1,1,0,0.91,9,1,8,0,0.0,165.0,0.0,0,0,75.51589999999999
ENSG00000084734,GCKR,chr2,27496532,27523688,1,0,1062,,18,1,10,2,0.0,253.0,0.0,0,0,75.31391785714285
ENSG00000221843,SPATA31H1,chr2,27537386,27582722,1,0,165,,35,0,21,1,0.0,36.0,0.0,1,0,75.45576170212766
ENSG00000243943,ZNF512,chr2,27582969,27623217,1,1,0,0.97,33,2,25,0,0.0,47.0,0.0,1,0,76.2912731707317
ENSG00000176714,CCDC121,chr2,27625638,27629012,-1,0,34380,,6,3,3,0,0.0,15.0,0.0,1,0,76.8929
ENSG00000198522,GPN1,chr2,27628247,27651511,1,0,11881,,19,3,13,1,0.0,85.0,0.0,1,0,77.18931199999999
ENSG00000119760,SUPT7L,chr2,27650809,27663841,-1,1,0,0.77,15,2,11,0,0.0,129.0,0.0,1,0,77.57207142857143
ENSG00000163798,SLC4A1AP,chr2,27663426,27695366,1,1,0,0.77,24,4,17,0,0.0,37.0,0.0,2,0,77.93384848484848
ENSG00000243147,MRPL33,chr2,27771717,27988087,1,2,0,0.87,230,4,194,7,0.0,59.0,0.0,4,0,71.99233041474655
ENSG00000171174,RBKS,chr2,27780857,27890681,-1,1,0,0.93,117,2,89,6,0.0,111.0,0.0,1,0,74.59652432432432
ENSG00000158019,BABAM2,chr2,27888667,28338901,1,1,0,0.93,468,6,409,15,0.0,129.0,0.0,5,0,63.54081241685144
ENSG00000075426,FOSL2,chr2,28392448,28417317,1,1,0,1.07,67,3,64,0,0.0,366.0,0.0,4,0,62.33202307692308
ENSG00000163803,PLB1,chr2,28457145,28644142,1,1,0,0.9,276,1,238,8,0.0,646.0,0.0,6,0,69.19369787234042
ENSG00000213639,PPP1CB,chr2,28751562,28802940,1,1,0,1.12,56,1,53,0,0.0,397.0,0.0,1,0,63.76244423076923
ENSG00000163806,SPDYA,chr2,28782517,28850611,1,1,0,0.99,49,1,31,5,0.0,226.0,0.0,0,0,64.04699565217392
ENSG00000171103,TRMT61B,chr2,28849793,28870392,-1,1,0,0.93,13,1,9,0,0.0,43.0,0.0,1,0,64.69379047619047
ENSG00000163811,WDR43,chr2,28894638,28948223,1,1,0,0.9,42,1,34,0,0.0,76.0,0.0,1,0,66.13537222222222
ENSG00000189350,TOGARAM2,chr2,28956506,29052236,1,0,61347,,125,1,112,1,0.0,48.0,0.0,2,0,69.08110416666666
ENSG00000179270,PCARE,chr2,29060976,29074523,-1,0,40594,,27,0,25,0,0.0,208.0,0.0,0,0,70.43412666666667
ENSG00000115295,CLIP4,chr2,29095545,29199777,1,1,0,1.18,105,3,86,7,0.0,79.0,0.0,1,0,66.85759904761905
ENSG00000171094,ALK,chr2,29192774,29921586,-1,1,0,0.74,671,2,434,62,3.0,1283.0,1.0,0,0,48.1502001369863
ENSG00000119801,YPEL5,chr2,30146771,30160538,1,1,0,0.85,34,2,32,0,0.0,55.0,0.0,1,0,46.624253333333336
ENSG00000213626,LBH,chr2,30231534,30323730,1,1,0,0.85,147,3,140,0,0.0,165.0,0.0,6,0,54.5243817204301
ENSG00000172954,LCLAT1,chr2,30447221,30644225,1,1,0,0.95,172,1,138,3,0.0,155.0,0.0,2,0,61.798933333333345
ENSG00000162949,CAPN13,chr2,30722771,30820542,-1,0,274917,,83,1,56,1,0.0,61.0,0.0,0,0,57.700814141414135
ENSG00000158089,GALNT14,chr2,30910467,31155202,-1,1,0,0.85,243,2,164,20,0.0,137.0,0.0,0,0,47.16613577235772
ENSG00000214711,CAPN14,chr2,31173056,31234011,-1,1,0,0.75,55,1,40,7,0.0,68.0,0.0,1,0,40.393046774193564
ENSG00000013016,EHD3,chr2,31233961,31269451,1,1,0,0.75,64,1,63,0,0.0,86.0,0.0,2,0,39.67653611111112
ENSG00000158125,XDH,chr2,31334320,31414747,-1,0,99533,,66,0,57,1,0.0,837.0,0.0,0,0,39.602536585365854
ENSG00000277893,SRD5A2,chr2,31522480,31580941,-1,1,0,0.8,40,1,17,9,0.0,151.0,0.0,0,0,42.304046666666665
ENSG00000162959,MEMO1,chr2,31865060,32011230,-1,1,0,0.82,122,3,98,4,0.0,87.0,0.0,2,0,61.67385510204081
ENSG00000162961,DPY30,chr2,31867809,32039809,-1,2,0,0.91,138,5,110,5,0.0,79.0,0.0,3,0,62.45067167630057
ENSG00000021574,SPAST,chr2,32063530,32157637,1,1,0,0.95,51,2,36,3,0.0,386.0,0.0,1,0,70.11534210526315
ENSG00000152683,SLC30A6,chr2,32165841,32224379,1,1,0,0.91,37,2,27,3,0.0,50.0,0.0,1,0,74.02491694915254
ENSG00000091106,NLRC4,chr2,32224453,32265770,-1,0,12126,,38,2,25,3,0.0,450.0,0.0,0,0,75.42122790697675
ENSG00000119820,YIPF4,chr2,32277868,32316594,1,1,0,0.83,15,1,11,0,0.0,27.0,0.0,1,0,76.1868925
ENSG00000115760,BIRC6,chr2,32357023,32619571,1,1,0,0.91,156,3,104,8,0.0,338.0,0.0,2,0,74.31360189393939
ENSG00000018699,TTC27,chr2,32628032,32821051,1,1,0,0.78,152,1,116,4,0.0,60.0,0.0,2,0,67.10314536082474
ENSG00000049323,LTBP1,chr2,32946472,33399509,1,1,0,0.97,492,2,452,2,0.0,459.0,0.0,0,0,62.693339120879116
ENSG00000152689,RASGRP3,chr2,33436272,33586669,1,0,12574,,164,2,153,3,0.0,285.0,0.0,1,0,54.331642763157895
ENSG00000119812,FAM98A,chr2,33532744,33599347,-1,1,0,0.96,59,2,55,1,0.0,77.0,0.0,1,0,53.50713134328359
ENSG00000150938,CRIM1,chr2,36355731,36551135,1,2,0,0.9,271,2,266,0,0.0,385.0,0.0,0,0,28.19466071428571
ENSG00000171055,FEZ2,chr2,36531805,36646087,-1,1,0,0.92,131,1,118,2,0.0,62.0,0.0,1,0,34.200253043478256
ENSG00000205221,VIT,chr2,36696690,36814794,1,1,0,0.95,120,1,90,11,0.0,131.0,0.0,0,0,43.826756302521005
ENSG00000115808,STRN,chr2,36837698,36966625,-1,1,0,0.9,93,2,60,6,0.0,243.0,0.0,1,0,55.02971461538461
ENSG00000008869,HEATR5B,chr2,36968383,37084398,-1,1,0,0.91,76,1,58,6,0.0,112.0,0.0,3,0,63.765979487179486
ENSG00000152133,GPATCH11,chr2,37084482,37099244,1,1,0,0.91,15,1,13,0,0.0,32.0,0.0,1,0,66.563275
ENSG00000055332,EIF2AK2,chr2,37099210,37157688,-1,1,0,0.88,44,3,33,0,0.0,476.0,0.0,1,0,67.10875
ENSG00000138068,SULT6B1,chr2,37167820,37196598,-1,1,0,0.93,28,1,18,2,0.0,18.0,0.0,1,0,67.58786333333333
ENSG00000218739,CEBPZOS,chr2,37191473,37216555,1,1,0,0.93,27,2,21,0,0.0,29.0,0.0,1,0,67.8889111111111
ENSG00000115816,CEBPZ,chr2,37201570,37231601,-1,1,0,0.9,24,1,21,0,0.0,247.0,0.0,1,0,68.15177419354839
ENSG00000003509,NDUFAF7,chr2,37231631,37253403,1,1,0,0.9,18,1,16,0,0.0,41.0,0.0,2,0,68.81707272727273
ENSG00000115825,PRKD3,chr2,37250502,37324833,-1,1,0,1.06,77,2,67,0,0.0,197.0,0.0,1,0,70.26911733333334
ENSG00000115828,QPCT,chr2,37342827,37373322,1,1,0,0.8,45,2,39,0,0.0,167.0,0.0,0,0,71.63767419354838
ENSG00000163171,CDC42EP3,chr2,37641882,37738468,-1,1,0,0.94,139,2,124,1,0.0,105.0,0.0,5,0,56.58003195876289
ENSG00000115841,RMDN2,chr2,37923187,38067142,1,1,0,0.9,114,6,64,15,0.0,218.0,0.0,1,0,51.61985586206897
